Fecha procesado,2026-04-15 16:51:47
Fecha y Hora,2026-04-15 15:19:13
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),2.5
Velocidad (mm/min),1000
Sigma (automatico),1.0
Archivo origen,Measurement_Parallelepiped_150x150x150_15.csv

X,Y,Z,Time (s),x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
75.0,60.0,45.0,0.75,-34.39999999999999,464.0680523989379,-19.079999999999995,465.72805239893785
60.0,60.0,45.0,0.75,-34.209949525512414,464.82542891368547,-19.004389614482147,466.4654289136855
45.0,60.0,45.0,0.75,-33.91108977369098,465.3835822615986,-18.848102873425464,466.9935822615986
30.0,60.0,45.0,0.75,-33.62706357422205,465.9302319463198,-18.628910226309007,467.51023194631983
15.0,60.0,45.0,0.75,-33.18701309973447,466.3705953613331,-18.35701309973447,467.90059536133305
0.0,60.0,45.0,0.75,-32.76343083813586,466.4908273076529,-18.0194551131545,467.980827307653
-15.0,60.0,45.0,0.75,-32.241089773690994,466.49353178711095,-17.625166447647516,467.93353178711095
-30.0,60.0,45.0,0.75,-31.730000000000004,466.27298690026555,-17.20701309973447,467.6629869002655
-45.0,60.0,45.0,0.75,-31.148960700796586,465.8421595926125,-16.653531787111024,467.17215959261256
-60.0,60.0,45.0,0.75,-30.633582261598605,465.19561038551774,-16.082986900265524,466.4756103855178
-75.0,60.0,45.0,0.75,-30.104076673956524,464.41033289529497,-15.435973800531055,465.64033289529493
-75.0,75.0,45.0,0.75,-29.159999999999997,464.74527749022286,-14.973481312623447,465.8952774902228
-60.0,75.0,45.0,0.75,-29.82597380053106,465.6016346605365,-15.810494412357915,466.82163466053646
-45.0,75.0,45.0,0.75,-30.567013099734467,466.38896070079653,-16.53701309973447,467.6789607007966
-30.0,75.0,45.0,0.75,-31.3694551131545,466.817820452618,-17.171584186048907,468.17782045261794
-15.0,75.0,45.0,0.75,-32.10976805368012,467.0878709271055,-17.722442013420032,468.5178709271055
0.0,75.0,45.0,0.75,-32.80288595129037,467.1075075120924,-18.17244201342003,468.60750751209235
15.0,75.0,45.0,0.75,-33.484833552352484,466.8504944123579,-18.582391538932455,468.4104944123579
30.0,75.0,45.0,0.75,-34.06755798657997,466.41163466053644,-18.855428913685564,468.0316346605364
45.0,75.0,45.0,0.75,-34.44537843919799,465.8249345013276,-19.057557986579965,467.4814027142166
60.0,75.0,45.0,0.75,-34.87407667395652,465.09981852816765,-19.195378439197977,466.7968316279021
75.0,75.0,45.0,0.75,-35.19841581395109,464.38348131262336,-19.1894551131545,466.10348131262333
75.0,75.0,60.0,0.75,-34.95402619946894,464.44267395973986,-19.212986900265527,466.14267395973985
60.0,75.0,60.0,0.75,-34.73566086000543,465.17673067892696,-19.180544886845492,466.85727556577245
45.0,75.0,60.0,0.75,-34.40010094897515,465.8607768331653,-19.033531787111023,467.5107768331653
30.0,75.0,60.0,0.75,-33.98407667395652,466.4862362665691,-18.794571086314438,468.09623626656895
15.0,75.0,60.0,0.75,-33.533481312623444,466.86324936630353,-18.510544886845498,468.42324936630354
0.0,75.0,60.0,0.75,-32.922724434227476,467.0349039816094,-18.16836533946351,468.5449039816094
-15.0,75.0,60.0,0.75,-32.30701309973446,467.107921401593,-17.699999999999996,468.5549345013276
-30.0,75.0,60.0,0.75,-31.643481312623443,466.92896070079655,-17.12249248790761,468.30896070079655
-45.0,75.0,60.0,0.75,-31.04994952551241,466.45277490871507,-16.51085782737112,467.772774908715
-60.0,75.0,60.0,0.75,-30.375660860005436,465.9940261994689,-15.735973800531056,467.2440261994689
-75.0,75.0,60.0,0.75,-29.87706357422205,465.2568515826716,-14.779505587642081,466.4468515826716
-75.0,60.0,60.0,0.75,-30.58353178711102,464.7234813126234,-15.442179547381981,465.9834813126234
-60.0,60.0,60.0,0.75,-30.92651868737655,465.4065186873765,-16.123481312623444,466.7065186873765
-45.0,60.0,60.0,0.75,-31.396468212888973,465.91760846106746,-16.757275565772517,467.2676084610674
-30.0,60.0,60.0,0.75,-31.88348131262344,466.20265400497044,-17.315923326043475,467.6091222178594
-15.0,60.0,60.0,0.75,-32.34189712657454,466.3711402481786,-17.693531787111024,467.82114024817855
0.0,60.0,60.0,0.75,-32.78402619946894,466.33,-18.081947601062115,467.83000000000004
15.0,60.0,60.0,0.75,-33.25,466.2105448868454,-18.409999999999997,467.75054488684543
30.0,60.0,60.0,0.75,-33.56782045261801,465.76592332604343,-18.669455113154502,467.34537843919793
45.0,60.0,60.0,0.75,-33.84054488684549,465.31184665208684,-18.938859751821425,466.92184665208697
60.0,60.0,60.0,0.75,-34.07836533946351,464.5635822615986,-19.052986900265527,466.1935822615986
75.0,60.0,60.0,0.75,-34.22885975182142,464.0363167894262,-19.133481312623445,465.68631678942614
75.0,45.0,60.0,0.75,-33.42163466053649,463.6418466520869,-18.92782045261801,465.2218466520868
60.0,45.0,60.0,0.75,-33.38646821288897,464.34488402684,-18.822986900265526,465.9148840268401
45.0,45.0,60.0,0.75,-33.322986900265526,464.914621560802,-18.65706357422205,466.47462156080206
30.0,45.0,60.0,0.75,-33.17298690026553,465.3819476010621,-18.465973800531057,466.9219476010621
15.0,45.0,60.0,0.75,-32.98108977369099,465.698910226309,-18.20891022630901,467.218910226309
0.0,45.0,60.0,0.75,-32.759455113154495,465.9018971265745,-17.935923326043476,467.39189712657446
-15.0,45.0,60.0,0.75,-32.41810287342546,465.9260242750186,-17.59,467.37602427501866
-30.0,45.0,60.0,0.75,-32.137557986579964,465.7640766739564,-17.203531787111025,467.1840766739565
-45.0,45.0,60.0,0.75,-31.91755798657997,465.4397680536801,-16.7994551131545,466.82976805368014
-60.0,45.0,60.0,0.75,-31.537013099734466,464.9240261994689,-16.3,466.2740261994689
-75.0,45.0,60.0,0.75,-31.287063574222046,464.2764682128889,-15.753218846585396,465.5870130997344
-75.0,30.0,60.0,0.75,-32.027013099734475,463.895973800531,-16.052442013420027,465.27597380053106
-60.0,30.0,60.0,0.75,-32.07239153893245,464.64488402684003,-16.52646821288897,466.03488402684
-45.0,30.0,60.0,0.75,-32.2,465.09696262524693,-16.91542891368556,466.5099495255124
-30.0,30.0,60.0,0.75,-32.37706357422204,465.4084158139511,-17.278647760270957,466.8484158139511
-15.0,30.0,60.0,0.75,-32.45646821288897,465.56329984079116,-17.621634660536486,467.0232998407911
0.0,30.0,60.0,0.75,-32.55810287342546,465.5457418542111,-17.925923326043474,467.0257418542112
15.0,30.0,60.0,0.75,-32.62706357422205,465.4456103855178,-18.148647760270958,466.93561038551775
30.0,30.0,60.0,0.75,-32.63646821288897,465.18059536133313,-18.341039299203416,466.6805953613331
45.0,30.0,60.0,0.75,-32.72244201342003,464.71537843919793,-18.56,466.2348335523525
60.0,30.0,60.0,0.75,-32.749455113154504,464.0950654986724,-18.717608461067545,465.62506549867237
75.0,30.0,60.0,0.75,-32.6394551131545,463.403531787111,-18.815923326043475,464.92353178711096
75.0,15.0,60.0,0.75,-31.859999999999992,463.2699999999999,-18.52,464.72999999999996
60.0,15.0,60.0,0.75,-32.13727556577251,464.06891022630896,-18.419999999999998,465.53891022630893
45.0,15.0,60.0,0.75,-32.155761808980586,464.6088092773337,-18.268102873425462,466.0723410644448
30.0,15.0,60.0,0.75,-32.343531787111026,465.04696262524686,-18.08353178711102,466.5169626252469
15.0,15.0,60.0,0.75,-32.46163466053648,465.3286278055015,-17.905973800531054,466.79862780550155
0.0,15.0,60.0,0.75,-32.5530373747531,465.44483355235246,-17.69108977369099,466.91483355235243
-15.0,15.0,60.0,0.75,-32.5305448868455,465.40787092710553,-17.42194760106211,466.86787092710557
-30.0,15.0,60.0,0.75,-32.617013099734464,465.23922316683456,-17.15407667395652,466.6892231668346
-45.0,15.0,60.0,0.75,-32.56646821288898,464.9251664476474,-16.829999999999995,466.3651664476474
-60.0,15.0,60.0,0.75,-32.63701309973447,464.3724924879076,-16.512986900265528,465.8024924879076
-75.0,15.0,60.0,0.75,-32.722986900265525,463.720595361333,-16.14810287342546,465.1505953613331
-75.0,0.0,60.0,0.75,-33.38646821288897,463.6569626252469,-16.548910226309008,465.14696262524683
-60.0,0.0,60.0,0.75,-33.099505587642085,464.34428866550695,-16.850544886845494,465.8242886655069
-45.0,0.0,60.0,0.75,-32.97075687839595,464.83217954738194,-17.12787092710559,466.31163466053647
-30.0,0.0,60.0,0.75,-32.809999999999995,465.1805448868455,-17.398910226309003,466.6599999999999
-15.0,0.0,60.0,0.75,-32.61005047448758,465.41428866550694,-17.66891022630901,466.88428866550686
0.0,0.0,60.0,0.75,-32.42407667395652,465.42386468240596,-17.847557986579968,466.8844095692515
15.0,0.0,60.0,0.75,-32.245923326043474,465.3686477602709,-18.059999999999995,466.82864776027094
30.0,0.0,60.0,0.75,-31.923531787111017,465.122936425778,-18.235973800531056,466.5729364257779
45.0,0.0,60.0,0.75,-31.617608461067544,464.69999999999993,-18.3794551131545,466.12999999999994
60.0,0.0,60.0,0.75,-31.333531787111024,464.075973800531,-18.520262466038044,465.49597380053103
75.0,0.0,60.0,0.75,-31.07,463.36950558764204,-18.598102873425464,464.779505587642
75.0,-15.0,60.0,0.75,-30.204359094763973,463.388153347913,-18.497013099734467,464.73815334791294
60.0,-15.0,60.0,0.75,-30.637013099734467,464.0878709271055,-18.35597380053106,465.4578709271055
45.0,-15.0,60.0,0.75,-31.03571133449301,464.6997175791924,-18.191089773690994,466.08324936630345
30.0,-15.0,60.0,0.75,-31.522936425777946,465.16293642577784,-18.0594551131545,466.5729364257778
15.0,-15.0,60.0,0.75,-31.900544886845495,465.41922316683457,-17.886468212888975,466.8492231668346
0.0,-15.0,60.0,0.75,-32.28353178711102,465.5054793881731,-17.7194551131545,466.95547938817305
-15.0,-15.0,60.0,0.75,-32.68407667395652,465.46914217262884,-17.532986900265527,466.9391421726288
-30.0,-15.0,60.0,0.75,-33.01542891368556,465.1499999999999,-17.31298690026553,466.64
-45.0,-15.0,60.0,0.75,-33.25407667395652,464.8148535071218,-17.10628674105668,466.3148535071219
-60.0,-15.0,60.0,0.75,-33.49755798657996,464.32891022630895,-16.85701309973447,465.838910226309
-75.0,-15.0,60.0,0.75,-33.85760846106754,463.77846628843855,-16.70353178711102,465.30846628843864
-75.0,-30.0,60.0,0.75,-34.582986900265524,463.82267395974,-16.925428913685565,465.4126739597399
-60.0,-30.0,60.0,0.75,-34.134026199468934,464.33760846106753,-17.112986900265525,465.89760846106753
-45.0,-30.0,60.0,0.75,-33.75348131262344,464.8977699781304,-17.328365339463506,466.4377699781304
-30.0,-30.0,60.0,0.75,-33.37402619946894,465.23711404870954,-17.53,466.75711404870964
-15.0,-30.0,60.0,0.75,-32.93353178711102,465.5076084610675,-17.745923326043474,467.0076084610675
0.0,-30.0,60.0,0.75,-32.401089773690984,465.61999999999995,-17.872724434227482,467.0805448868455
15.0,-30.0,60.0,0.75,-31.839404638666924,465.56755798657997,-18.008960700796585,466.9975579865799
30.0,-30.0,60.0,0.75,-31.254026199468935,465.32298690026556,-18.167013099734472,466.7229869002655
45.0,-30.0,60.0,0.75,-30.61542891368556,464.8845206118269,-18.325973800531056,466.24452061182683
60.0,-30.0,60.0,0.75,-30.001897126574534,464.295378439198,-18.48402619946894,465.6253784391979
75.0,-30.0,60.0,0.75,-29.507013099734465,463.4280523989378,-18.65244201342003,464.73805239893784
75.0,-45.0,60.0,0.75,-28.527396469517083,463.56031294052553,-19.12130176524146,464.82384472763664
60.0,-45.0,60.0,0.75,-29.225923326043482,464.4062562213385,-18.802936425777947,465.6962562213384
45.0,-45.0,60.0,0.75,-29.985115973159928,465.0105448868455,-18.549999999999997,466.3405448868454
30.0,-45.0,60.0,0.75,-30.811039299203415,465.41407667395646,-18.312442013420032,466.78407667395646
15.0,-45.0,60.0,0.75,-31.62108977369099,465.6900504744875,-18.13651868737655,467.11005047448754
0.0,-45.0,60.0,0.75,-32.39592332604348,465.688910226309,-17.970544886845495,467.15891022630905
-15.0,-45.0,60.0,0.75,-33.07353178711102,465.5284662884386,-17.867870927105592,467.03846628843866
-30.0,-45.0,60.0,0.75,-33.67646821288897,465.24189712657454,-17.690544886845494,466.79189712657455
-45.0,-45.0,60.0,0.75,-34.180544886845496,464.8820785984068,-17.558647760270958,466.4620785984069
-60.0,-45.0,60.0,0.75,-34.61163466053649,464.34326932107297,-17.418910226309006,465.953269321073
-75.0,-45.0,60.0,0.75,-35.033481312623444,463.9051159731599,-17.27701309973447,465.54511597315985
-75.0,-60.0,60.0,0.75,-35.41054488684549,463.91532796471034,-17.69114024817857,465.59532796471035
-60.0,-60.0,60.0,0.75,-35.07836533946351,464.35755798658,-17.85402619946894,466.01755798657996
-45.0,-60.0,60.0,0.75,-34.62597380053105,464.901947601062,-17.932986900265526,466.53194760106203
-30.0,-60.0,60.0,0.75,-34.047013099734464,465.38103929920345,-18.052986900265527,466.97103929920337
-15.0,-60.0,60.0,0.75,-33.321089773690986,465.81326932107294,-18.207820452618016,467.353269321073
0.0,-60.0,60.0,0.75,-32.39407667395652,466.01049441235784,-18.350494412357914,467.4904944123579
15.0,-60.0,60.0,0.75,-31.43651868737655,466.0579214015932,-18.55194760106211,467.4779214015932
30.0,-60.0,60.0,0.75,-30.317013099734464,465.77005047448756,-18.79298690026553,467.13005047448746
45.0,-60.0,60.0,0.75,-29.25891022630901,465.3232998407911,-19.067063574222047,466.62329984079116
60.0,-60.0,60.0,0.75,-28.335973800531054,464.55298690026547,-19.390544886845493,465.81298690026546
75.0,-60.0,60.0,0.75,-27.516518687376553,463.6194046386669,-19.89,464.8594046386669
75.0,-75.0,60.0,0.75,-26.111634660536485,463.43158418604884,-21.016468212888974,464.6415841860488
60.0,-75.0,60.0,0.75,-27.312986900265525,464.67402619946887,-20.05298690026553,465.90402619946894
45.0,-75.0,60.0,0.75,-28.440544886845494,465.61833481974526,-19.450262466038044,466.88833481974535
30.0,-75.0,60.0,0.75,-29.83,466.3815841860488,-18.972986900265525,467.71158418604887
15.0,-75.0,60.0,0.75,-31.157063574222047,466.6224420134201,-18.670544886845498,468.03244201342
0.0,-75.0,60.0,0.75,-32.4694551131545,466.52293642577797,-18.46701309973447,468.01293642577787
-15.0,-75.0,60.0,0.75,-33.660544886845486,466.1999999999999,-18.353531787111024,467.7699999999999
-30.0,-75.0,60.0,0.75,-34.61402619946894,465.59597380053106,-18.28701309973447,467.23597380053104
-45.0,-75.0,60.0,0.75,-35.180544886845496,464.9440766739565,-18.21701309973447,466.62407667395644
-60.0,-75.0,60.0,0.75,-35.48919264711645,464.48402619946893,-18.225923326043475,466.1910392992034
-75.0,-75.0,60.0,0.75,-35.71353178711102,464.07428866550686,-18.428910226309007,465.804288665507
-75.0,-75.0,75.0,0.75,-35.62249248790761,464.736468212889,-17.54651868737655,466.426468212889
-60.0,-75.0,75.0,0.75,-35.47945511315449,464.94108977369086,-18.129999999999995,466.6410897736909
-45.0,-75.0,75.0,0.75,-35.165923326043476,465.45805239893787,-18.53696262524689,467.14805239893786
-30.0,-75.0,75.0,0.75,-34.62950558764208,465.9799495255123,-18.716518687376553,467.63293642577787
-15.0,-75.0,75.0,0.75,-33.82999999999999,466.472179547382,-18.8994551131545,468.0721795473819
0.0,-75.0,75.0,0.75,-32.77597380053106,466.99,-19.155973800531054,468.52298690026544
15.0,-75.0,75.0,0.75,-31.569999999999997,467.15031294052557,-19.362936425777946,468.6103129405256
30.0,-75.0,75.0,0.75,-30.27272443422748,466.96244201342,-19.74054488684549,468.35244201342005
45.0,-75.0,75.0,0.75,-29.039455113154496,466.53244201342,-20.1226739597399,467.86244201342
60.0,-75.0,75.0,0.75,-27.996750633696422,465.83140271421655,-20.6094551131545,467.1214027142167
75.0,-75.0,75.0,0.75,-27.44163466053649,465.27509601839046,-21.039999999999996,466.55509601839054
75.0,-60.0,75.0,0.75,-28.04348131262344,464.5757618089806,-20.247063574222047,465.8557618089806
60.0,-60.0,75.0,0.75,-28.822986900265526,465.3194551131544,-19.849999999999998,466.62945511315445
45.0,-60.0,75.0,0.75,-29.735973800531056,465.83971757919255,-19.480050474487577,467.1897175791925
30.0,-60.0,75.0,0.75,-30.712986900265523,466.25516644764747,-19.17646821288897,467.65516644764745
15.0,-60.0,75.0,0.75,-31.771039299203412,466.421352239729,-18.924571086314437,467.88135223972904
0.0,-60.0,75.0,0.75,-32.65701309973446,466.40896070079646,-18.73810287342546,467.91896070079656
-15.0,-60.0,75.0,0.75,-33.52864776027096,466.1151969673656,-18.53566086000543,467.6851969673657
-30.0,-60.0,75.0,0.75,-34.18940463866692,465.68755798658,-18.359999999999996,467.2975579865799
-45.0,-60.0,75.0,0.75,-34.72298690026552,465.25994952551235,-18.221897126574532,466.902936425778
-60.0,-60.0,75.0,0.75,-35.107013099734466,464.74108977369104,-17.97,466.40810287342543
-75.0,-60.0,75.0,0.75,-35.469455113154496,464.3150150241847,-17.673531787111024,465.99501502418474
-75.0,-45.0,75.0,0.75,-35.2094551131545,464.043269321073,-17.54836533946351,465.7032693210729
-60.0,-45.0,75.0,0.75,-34.80194760106211,464.53755798657994,-17.72,466.1705448868455
-45.0,-45.0,75.0,0.75,-34.383531787111025,465.043531787111,-17.899455113154502,466.6535317871109
-30.0,-45.0,75.0,0.75,-33.8905448868455,465.4351159731599,-18.070544886845497,467.0151159731598
-15.0,-45.0,75.0,0.75,-33.24597380053106,465.780595361333,-18.229999999999997,467.320595361333
0.0,-45.0,75.0,0.75,-32.60597380053105,465.95755798658,-18.44950558764208,467.45755798658
15.0,-45.0,75.0,0.75,-31.87407667395652,465.9616851350241,-18.607507512092386,467.41223002186956
30.0,-45.0,75.0,0.75,-31.09836533946351,465.8217961775993,-18.77646821288897,467.23179617759934
45.0,-45.0,75.0,0.75,-30.314026199468938,465.45402619946884,-19.069999999999997,466.82402619946885
60.0,-45.0,75.0,0.75,-29.57597380053105,464.8938447276366,-19.266256221338505,466.22438961448216
75.0,-45.0,75.0,0.75,-28.910494412357913,464.20137219449833,-19.51701309973447,465.50137219449846
75.0,-30.0,75.0,0.75,-29.553481312623443,463.90244201342006,-18.965923326043477,465.22244201342005
60.0,-30.0,75.0,0.75,-30.11298690026553,464.5594551131544,-18.799455113154504,465.9094551131545
45.0,-30.0,75.0,0.75,-30.720544886845495,465.04488402684007,-18.643531787111023,466.42488402684006
30.0,-30.0,75.0,0.75,-31.28701309973447,465.3750654986723,-18.445973800531057,466.78506549867234
15.0,-30.0,75.0,0.75,-31.93,465.6069626252468,-18.30542891368556,467.05696262524697
0.0,-30.0,75.0,0.75,-32.501089773690985,465.67348131262344,-18.134076673956518,467.1534813126234
-15.0,-30.0,75.0,0.75,-33.01402619946894,465.5140261994689,-17.96493450132764,467.02402619946895
-30.0,-30.0,75.0,0.75,-33.43999999999999,465.2669626252469,-17.74054488684549,466.7969626252468
-45.0,-30.0,75.0,0.75,-33.90945511315449,464.94244201342,-17.571352239729038,466.50244201341997
-60.0,-30.0,75.0,0.75,-34.27402619946894,464.4740261994688,-17.41597380053106,466.0540261994689
-75.0,-30.0,75.0,0.75,-34.65239153893245,464.0145710863144,-17.184076673956522,465.6145710863144
-75.0,-15.0,75.0,0.75,-34.158102873425456,463.89537843919794,-16.948960700796587,465.4553784391979
-60.0,-15.0,75.0,0.75,-33.7805448868455,464.4505448868454,-17.150544886845495,465.9905448868455
-45.0,-15.0,75.0,0.75,-33.43646821288897,464.909505587642,-17.39,466.42950558764204
-30.0,-15.0,75.0,0.75,-33.13407667395652,465.1915337115613,-17.612986900265525,466.7015337115612
-15.0,-15.0,75.0,0.75,-32.83293642577795,465.44480303263424,-17.81701309973447,466.9348030326343
0.0,-15.0,75.0,0.75,-32.467820452618014,465.51782045261797,-18.0494551131545,466.987820452618
15.0,-15.0,75.0,0.75,-32.068910226309,465.4205953613331,-18.209455113154505,466.870595361333
30.0,-15.0,75.0,0.75,-31.609999999999996,465.15760846106747,-18.378365339463507,466.5876084610675
45.0,-15.0,75.0,0.75,-31.147063574222045,464.78940463866684,-18.504621560802015,466.1929364257779
60.0,-15.0,75.0,0.75,-30.718102873425458,464.29498497581517,-18.662986900265526,465.67498497581516
75.0,-15.0,75.0,0.75,-30.286468212888973,463.6153279647103,-18.771089773690992,464.97532796471035
75.0,0.0,75.0,0.75,-31.001846652086957,463.3820785984068,-18.745428913685558,464.7920785984068
60.0,0.0,75.0,0.75,-31.327013099734465,464.05542891368555,-18.65407667395652,465.48244201342004
45.0,0.0,75.0,0.75,-31.690544886845494,464.594621560802,-18.511089773690994,466.034621560802
30.0,0.0,75.0,0.75,-31.963430838135864,465.005973800531,-18.36293642577795,466.46244201341995
15.0,0.0,75.0,0.75,-32.27163466053649,465.21678115341456,-18.200544886845496,466.6867811534145
0.0,0.0,75.0,0.75,-32.54353178711103,465.420756878396,-18.024833552352483,466.9007568783959
-15.0,0.0,75.0,0.75,-32.72108977369099,465.405378439198,-17.829999999999995,466.88592332604344
-30.0,0.0,75.0,0.75,-32.9494551131545,465.1740766739565,-17.55755798657997,466.66407667395646
-45.0,0.0,75.0,0.75,-33.044621560802014,464.8184158139511,-17.349999999999998,466.3084158139511
-60.0,0.0,75.0,0.75,-33.2805448868455,464.3940261994689,-17.003531787111022,465.89402619946884
-75.0,0.0,75.0,0.75,-33.486518687376545,463.7679718760807,-16.763895202124232,465.27095877634616
-75.0,15.0,75.0,0.75,-32.90592332604347,463.7945710863144,-16.394884026840067,465.24457108631447
-60.0,15.0,75.0,0.75,-32.85483355235248,464.40348131262346,-16.731897126574534,465.86293642577795
-45.0,15.0,75.0,0.75,-32.78994952551241,464.84080735288353,-17.097013099734472,466.3008073528835
-30.0,15.0,75.0,0.75,-32.748365339463504,465.09326932107285,-17.387507512092387,466.5632693210729
-15.0,15.0,75.0,0.75,-32.62358226159861,465.3132998407911,-17.596518687376552,466.78329984079113
0.0,15.0,75.0,0.75,-32.63108977369099,465.2727244342274,-17.840544886845496,466.7527244342275
15.0,15.0,75.0,0.75,-32.489999999999995,465.2089607007966,-18.032986900265527,466.6889607007965
30.0,15.0,75.0,0.75,-32.41353178711102,465.00207859840674,-18.23701309973447,466.48207859840676
45.0,15.0,75.0,0.75,-32.24130176524146,464.6299999999999,-18.432129072894405,466.11
60.0,15.0,75.0,0.75,-31.96353178711102,463.95033289529493,-18.574884026840063,465.4197880084495
75.0,15.0,75.0,0.75,-31.750544886845493,463.3076084610674,-18.701352239729037,464.76760846106754
75.0,30.0,75.0,0.75,-32.45298690026553,463.3737437786614,-18.878910226309007,464.8837437786615
60.0,30.0,75.0,0.75,-32.6,464.1340261994689,-18.782986900265527,465.6540261994689
45.0,30.0,75.0,0.75,-32.67592332604347,464.6700504744875,-18.62407667395652,466.18005047448753
30.0,30.0,75.0,0.75,-32.663269321072974,465.14922316683453,-18.392230021869562,466.64976805368
15.0,30.0,75.0,0.75,-32.69239153893245,465.3900504744875,-18.142179547381986,466.8800504744876
0.0,30.0,75.0,0.75,-32.673531787111024,465.56566086000544,-17.954288665506986,467.05511597315996
-15.0,30.0,75.0,0.75,-32.5694551131545,465.54823387077016,-17.682724434227477,467.01823387077013
-30.0,30.0,75.0,0.75,-32.457013099734475,465.4250654986723,-17.349999999999998,466.87506549867226
-45.0,30.0,75.0,0.75,-32.3864177384014,465.0934308381359,-17.047013099734468,466.5234308381359
-60.0,30.0,75.0,0.75,-32.32059536133307,464.64815334791297,-16.639192647116456,466.06168513502405
-75.0,30.0,75.0,0.75,-32.27298690026553,464.05909169814123,-16.242078598406824,465.4590916981413
-75.0,45.0,75.0,0.75,-31.561089773690984,464.42163466053654,-16.01293642577795,465.7616346605364
-60.0,45.0,75.0,0.75,-31.690544886845494,465.0883653394634,-16.4594551131545,466.44836533946346
-45.0,45.0,75.0,0.75,-31.905973800531054,465.54701309973444,-16.882986900265525,466.93701309973443
-30.0,45.0,75.0,0.75,-32.19108977369098,465.75478307786483,-17.3,467.18478307786495
-15.0,45.0,75.0,0.75,-32.453481312623445,465.8295055876421,-17.668910226309006,467.289505587642
0.0,45.0,75.0,0.75,-32.63031294052562,465.81805239893794,-17.965428913685557,467.29805239893784
15.0,45.0,75.0,0.75,-32.92054488684549,465.62999999999994,-18.257063574222048,467.1405448868454
30.0,45.0,75.0,0.75,-33.14249248790761,465.31755798657986,-18.52841581395109,466.85755798657993
45.0,45.0,75.0,0.75,-33.222986900265525,464.79158418604885,-18.757013099734472,466.35158418604885
60.0,45.0,75.0,0.75,-33.27298690026553,464.27701309973435,-18.929999999999996,465.84701309973445
75.0,45.0,75.0,0.75,-33.28646821288897,463.50841581395105,-19.103531787111027,465.08841581395103
75.0,60.0,75.0,0.75,-34.05298690026552,463.9029869002655,-19.33402619946894,465.5429869002656
60.0,60.0,75.0,0.75,-33.993481312623445,464.58085782737106,-19.2694551131545,466.21732604026005
45.0,60.0,75.0,0.75,-33.83521692213509,465.17696262524674,-18.972179547381984,466.7869626252469
30.0,60.0,75.0,0.75,-33.58005047448758,465.58244201342,-18.798910226309008,467.16244201341993
15.0,60.0,75.0,0.75,-33.284520611826856,465.9570130997344,-18.528365339463512,467.5070130997344
0.0,60.0,75.0,0.75,-32.854672035289596,466.1204439378704,-18.19,467.6239757249812
-15.0,60.0,75.0,0.75,-32.50516644764751,466.1979718760807,-17.756205746850927,467.6585167629262
-30.0,60.0,75.0,0.75,-32.088859751821424,466.141089773691,-17.28701309973447,467.56108977369104
-45.0,60.0,75.0,0.75,-31.680544886845492,465.955973800531,-16.863299840791154,467.32896070079653
-60.0,60.0,75.0,0.75,-31.349999999999998,465.3919476010621,-16.3494551131545,466.7319476010621
-75.0,60.0,75.0,0.75,-30.958647760270956,464.8964682128889,-15.733481312623445,466.18646821288894
-75.0,75.0,75.0,0.9999999999999998,-30.522936425777946,465.68407667395644,-15.586468212888974,466.9405448868455
-60.0,75.0,75.0,0.75,-30.902936425777945,466.11999999999995,-16.1167811534146,467.4194551131545
-45.0,75.0,75.0,0.75,-31.422986900265528,466.52298690026555,-16.73,467.8729869002654
-30.0,75.0,75.0,0.75,-31.9141271484441,466.83620574685085,-17.340544886845496,468.2397375339619
-15.0,75.0,75.0,0.75,-32.50135223972904,466.91782045261795,-17.875973800531057,468.38727556577254
0.0,75.0,75.0,0.75,-33.12114024817857,466.8353784391979,-18.43651868737655,468.36537843919785
15.0,75.0,75.0,0.75,-33.579455113154495,466.6227244342275,-18.750544886845496,468.20272443422743
30.0,75.0,75.0,0.75,-34.041039299203405,466.2099999999999,-19.065065498672354,467.8370130997344
45.0,75.0,75.0,0.75,-34.40701309973446,465.635973800531,-19.317013099734467,467.295973800531
60.0,75.0,75.0,0.75,-34.722936425777945,465.06348131262337,-19.443531787111024,466.75348131262336
75.0,75.0,75.0,0.75,-34.79433913999456,464.4498990510248,-19.623531787111023,466.15989905102475
