Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
-30.833256545521525,6.553810996405759,-70.79977296730156,443.58
-31.522089838374534,3.860342642300068e-15,-70.79977296730156,443.54
-30.83325654552152,-6.5538109964057645,-70.79977296730156,443.47
-28.79686198724904,-12.82118900359425,-70.79977296730156,443.45
-25.50190637745884,-18.528219528434974,-70.79977296730156,443.51
-21.09239508724995,-23.425477951621588,-70.79977296730156,443.47
-15.761044919187281,-27.298930580407646,-70.79977296730156,443.44
-9.740861458271574,-29.979288948027342,-70.79977296730156,443.36
-3.2949556097902017,-31.349408532029233,-70.79977296730156,443.47
3.2949556097901898,-31.349408532029233,-70.79977296730156,443.46
9.740861458271564,-29.979288948027346,-70.79977296730156,443.49
15.76104491918727,-27.298930580407653,-70.79977296730156,443.53
21.09239508724994,-23.425477951621595,-70.79977296730156,443.51
25.501906377458834,-18.528219528434985,-70.79977296730156,443.56
28.796861987249045,-12.821189003594249,-70.79977296730156,443.65
30.83325654552152,-6.553810996405776,-70.79977296730156,443.66
0.0,0.0,0.0,443.45,Centro
16.113156038376346,0.0,-75.80643905686995,443.68
15.761044919187256,3.350113516349215,-75.80643905686995,443.69
14.720100507145156,6.553810996405755,-75.80643905686995,443.62
13.035817068061766,9.471075487245027,-75.80643905686995,443.6
10.781805870313661,11.97440853202921,-75.80643905686995,443.62
8.056578019188175,13.954402464376539,-75.80643905686995,443.62
4.979239048873594,15.324522048378425,-75.80643905686995,443.65
1.6842834390833903,16.024886483650782,-75.80643905686995,443.67
-1.6842834390833918,16.024886483650782,-75.80643905686995,443.66
-4.979239048873592,15.324522048378427,-75.80643905686995,443.67
-8.05657801918817,13.95440246437654,-75.80643905686995,443.62
-10.781805870313661,11.97440853202921,-75.80643905686995,443.62
-13.035817068061764,9.47107548724503,-75.80643905686995,443.63
-14.720100507145155,6.553810996405758,-75.80643905686995,443.57
-15.761044919187256,3.3501135163492144,-75.80643905686995,443.63
-16.113156038376346,1.9732924966559438e-15,-75.80643905686995,443.59
-15.761044919187254,-3.3501135163492175,-75.80643905686995,443.55
-14.720100507145156,-6.553810996405755,-75.80643905686995,443.57
-13.035817068061768,-9.471075487245026,-75.80643905686995,443.55
-10.78180587031366,-11.974408532029212,-75.80643905686995,443.54
-8.05657801918818,-13.954402464376535,-75.80643905686995,443.55
-4.979239048873596,-15.324522048378425,-75.80643905686995,443.6
-1.6842834390833887,-16.024886483650782,-75.80643905686995,443.62
1.6842834390833827,-16.024886483650782,-75.80643905686995,443.59
4.97923904887359,-15.324522048378427,-75.80643905686995,443.54
