X (mm),Y (mm),RingNumber,Angle (deg)
209.67169052814822,-177.9403894315971,4.0,217.4287567138672
177.94038943159717,-209.67169052814816,4.0,161.67518615722656
165.03878769028628,-219.9709038889476,4.0,200.49485778808594
151.54244590306968,-229.4774217427832,4.0,208.98287963867188
137.5000000000001,-238.1569860407206,4.0,159.44247436523438
122.96205387267091,-245.978318775079,4.0,215.03501892089844
107.98099701611063,-252.9132346940482,4.0,175.0703125
92.61081573600681,-258.9367428711333,4.0,136.308837890625
49.26505234298503,-270.551205167604,4.0,351.5760498046875
32.94233080510057,-273.01978470639693,4.0,12.46526050567627
16.500897032295704,-274.5044997757406,4.0,288.0171813964844
5.051668046482832e-14,-275.0,4.0,332.72113037109375
-16.5008970322956,-274.5044997757406,4.0,96.77434539794922
-32.94233080510046,-273.01978470639693,4.0,318.2159118652344
-49.26505234298517,-270.55120516760394,4.0,353.99554443359375
-92.61081573600673,-258.9367428711333,4.0,52.16820526123047
-107.98099701611054,-252.91323469404824,4.0,78.92151641845703
-122.96205387267104,-245.97831877507895,4.0,111.6695327758789
-137.50000000000003,-238.15698604072062,4.0,316.5791320800781
-151.54244590306962,-229.4774217427833,4.0,148.40223693847656
-165.03878769028623,-219.97090388894765,4.0,356.7811279296875
-177.9403894315971,-209.67169052814825,4.0,0.0
-209.67169052814816,-177.9403894315972,4.0,146.0691375732422
-219.97090388894756,-165.0387876902863,4.0,49.72013473510742
-229.4774217427832,-151.5424459030697,4.0,311.3192138671875
-238.15698604072054,-137.5000000000001,4.0,60.66911315917969
-245.978318775079,-122.96205387267092,4.0,239.81442260742188
-252.9132346940482,-107.98099701611065,4.0,236.68341064453125
-258.9367428711333,-92.61081573600683,4.0,195.6741943359375
-270.55120516760394,-49.2650523429851,5.0,293.75714111328125
-273.01978470639693,-32.942330805100596,5.0,145.0623016357422
-274.5044997757406,-16.500897032295693,5.0,260.2294921875
-275.0,0.0,5.0,124.31209564208984
-274.5044997757406,16.500897032295693,5.0,54.82078170776367
-273.01978470639693,32.942330805100596,5.0,228.86956787109375
-270.55120516760394,49.2650523429851,5.0,130.75949096679688
-258.9367428711333,92.6108157360068,5.0,294.25274658203125
-252.91323469404819,107.98099701611066,5.0,254.5872802734375
-245.97831877507898,122.96205387267098,5.0,171.31907653808594
-238.15698604072065,137.49999999999997,5.0,132.77256774902344
-229.47742174278324,151.54244590306962,5.0,333.1748352050781
-219.97090388894762,165.03878769028626,5.0,76.91394805908203
-209.6716905281482,177.94038943159717,5.0,81.37567901611328
-177.94038943159717,209.67169052814816,5.0,200.145751953125
-165.03878769028626,219.9709038889476,5.0,355.3821716308594
-151.54244590306962,229.4774217427833,5.0,177.9658660888672
-137.50000000000003,238.15698604072062,5.0,352.095458984375
-122.96205387267099,245.97831877507898,5.0,236.4176025390625
-107.98099701611065,252.91323469404819,5.0,148.42543029785156
-92.61081573600683,258.9367428711333,5.0,46.650123596191406
-49.26505234298512,270.55120516760394,5.0,27.70718002319336
-32.942330805100596,273.01978470639693,5.0,193.1953125
-16.50089703229567,274.5044997757406,5.0,240.76075744628906
-1.6838893488276108e-14,275.0,5.0,209.9312744140625
16.500897032295697,274.5044997757406,5.0,319.7012634277344
32.94233080510056,273.01978470639693,5.0,287.0850524902344
49.26505234298508,270.55120516760394,5.0,40.0478515625
92.6108157360068,258.9367428711333,5.0,180.19964599609375
107.98099701611068,252.91323469404819,5.0,219.8643035888672
122.96205387267096,245.97831877507898,5.0,305.6743469238281
137.49999999999994,238.15698604072065,5.0,103.36601257324219
151.54244590306965,229.47742174278324,5.0,171.66909790039062
165.03878769028626,219.97090388894762,5.0,260.6065979003906
177.9403894315971,209.67169052814822,5.0,317.3511047363281
209.6716905281482,177.94038943159717,5.0,170.79454040527344
219.9709038889476,165.03878769028628,5.0,293.4586486816406
