Fecha procesado,2026-05-11 13:01:00
Fecha y Hora,2026-05-08 17:32:21
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Eje rapido,Z
Sigma (automatico),1.0
Archivo origen,Measurement_Parallelepiped_170x170x170_5_R2.csv

X,Y,Z,T_robot (C),x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
-45.0,0.0,-80.0,21.2,459.3245710863144,32.85646821288897,59.04353178711102,464.26796976848067
-45.0,0.0,-85.0,22.3,459.3697880084496,32.863531787111015,59.16054488684549,464.32809943805773
-45.0,5.0,-85.0,21.2,459.34696262524693,33.22999999999999,59.15353178711103,464.33070681996554
-45.0,5.0,-80.0,21.8,459.29212907289434,33.20298690026553,59.05896070079658,464.2624893381649
-45.0,5.0,-75.0,21.6,459.26163466053646,33.20701309973446,58.91511597315993,464.2143316187092
-45.0,5.0,-70.0,21.6,459.2198990510248,33.1994551131545,58.797063574222044,464.15753165191114
-45.0,5.0,-65.0,22.6,459.1346215608019,33.18999999999999,58.74239153893246,464.0655615098949
-45.0,5.0,-60.0,20.8,459.0819476010621,33.17701309973447,58.633481312623445,463.9987434705422
-45.0,5.0,-55.0,21.8,459.08358226159856,33.15755798657997,58.567557986579956,463.9906443046958
-45.0,5.0,-50.0,23.3,459.13945511315444,33.14646821288897,58.52701309973447,464.04001859642335
-45.0,5.0,-45.0,22.8,459.0899495255124,33.13298690026552,58.50945511315451,463.98785858458507
-45.0,5.0,-40.0,22.6,459.12542891368554,33.12701309973447,58.44457108631443,464.01436008118213
-45.0,5.0,-35.0,19.9,459.116730678927,33.11999999999999,58.47646821288897,464.00927159266917
-45.0,5.0,-30.0,21.8,459.0249039816094,33.1094551131545,58.43108977369098,463.9119428785562
-45.0,5.0,-25.0,21.1,459.13831486497594,33.1,58.43701309973447,464.024230700368
-45.0,5.0,-20.0,21.7,459.0448035039829,33.08298690026553,58.39402619946894,463.92507794043394
-45.0,5.0,-15.0,21.2,458.98864776027085,33.07,58.39407667395651,463.86859331431987
-45.0,5.0,-10.0,21.8,459.03542891368545,33.03999999999999,58.45701309973447,463.92067099722306
-45.0,5.0,-5.0,20.9,459.075973800531,33.02810287342546,58.38298690026553,463.95062071272196
-45.0,5.0,0.0,21.3,459.09397572498136,33.02298690026553,58.328910226309006,463.96126775731364
-45.0,5.0,5.0,21.3,458.97778993289984,33.022391538932446,58.327557986579954,463.8460887140448
-45.0,5.0,10.0,20.7,459.03635717031364,33.000544886845496,58.25597380053105,463.89349170953955
-45.0,5.0,15.0,21.5,459.08755798657984,32.97244201342003,58.22891022630899,463.93876084732693
-45.0,5.0,20.0,21.4,459.116730678927,32.97353178711102,58.219455113154496,463.96651941869106
-45.0,5.0,25.0,22.2,459.154288665507,32.95108977369099,58.17701309973447,463.9967671982298
-45.0,5.0,30.0,23.1,459.11433913999457,32.92999999999999,58.19750751209238,463.95830759301424
-45.0,5.0,35.0,23.4,459.11005047448754,32.919455113154505,58.147557986579955,463.9470524439574
-45.0,5.0,40.0,21.7,459.1832493663035,32.91646821288897,58.167013099734476,464.02171478407314
-45.0,5.0,45.0,22.9,459.243531787111,32.89,58.11651868737654,464.07316592606327
-45.0,5.0,50.0,21.2,459.3118971265746,32.87298690026552,58.14402619946894,464.143059726678
-45.0,5.0,55.0,22.2,459.21760846106747,32.84407667395652,58.132391538932445,464.0462479530491
-45.0,5.0,60.0,21.1,459.3562057468509,32.84298690026553,58.143481312623436,464.1847153513627
-45.0,5.0,65.0,21.8,459.3275579865799,32.823531787111015,58.112442013420036,464.1511022088147
-45.0,5.0,70.0,22.2,459.3027549539456,32.809999999999995,58.13646821288898,464.128609056318
-45.0,5.0,75.0,21.8,459.2270130997344,32.80646821288897,58.15945511315451,464.05628552597574
-45.0,5.0,80.0,22.2,459.3667506336963,32.79592332604348,58.11760846106753,464.1885830002739
-45.0,5.0,85.0,23.3,459.418415813951,32.76407667395652,58.063531787111025,464.230696133819
-45.0,10.0,85.0,21.3,459.3693541641793,32.97,58.1,464.2012865613528
-45.0,10.0,80.0,22.0,459.40303737475307,32.98298690026553,58.093531787111004,464.2347322309178
-45.0,10.0,75.0,21.6,459.34914217262883,32.99000000000001,58.10999999999999,464.1839577309087
-45.0,10.0,70.0,21.6,459.31054488684555,33.010544886845494,58.12836533946351,464.14952286414723
-45.0,10.0,65.0,21.3,459.24597380053103,33.008960700796585,58.06999999999999,464.0782055198722
-45.0,10.0,60.0,22.3,459.28298690026554,33.037013099734466,58.09701309973447,464.12020988284087
-45.0,10.0,55.0,22.1,459.2326234852522,33.05402619946894,58.06701309973446,464.06782815819855
-45.0,10.0,50.0,21.9,459.24488402684005,33.058910226309,58.10701309973447,464.0853154556279
-45.0,10.0,45.0,21.8,459.18054488684544,33.08,58.12353178711103,464.0252193038516
-45.0,10.0,40.0,22.2,459.18438961448214,33.10103929920341,58.10950558764208,464.02876754351354
-45.0,10.0,35.0,21.9,459.1216346605365,33.10891022630901,58.12945511315449,463.96972843224285
-45.0,10.0,30.0,21.0,459.10005047448755,33.117063574222044,58.18701309973447,463.95616682928653
-45.0,10.0,25.0,21.5,459.10994952551243,33.15244201342003,58.17950558764209,463.96754739442093
-45.0,10.0,20.0,21.3,459.0881028734254,33.146518687376556,58.21810287342545,463.95034799339703
-45.0,10.0,15.0,21.9,459.08760846106753,33.1894551131545,58.212442013420024,463.9522179905775
-45.0,10.0,10.0,21.2,459.03810287342543,33.1794551131545,58.2594551131545,463.90841794617285
-45.0,10.0,5.0,21.8,459.0229869002654,33.19298690026552,58.25298690026553,463.89361643053996
-45.0,10.0,0.0,21.5,459.0481028734255,33.227013099734464,58.30646821288896,463.927623004582
-45.0,10.0,-5.0,22.1,459.00737651474765,33.22999999999999,58.34701309973446,463.8926368596638
-45.0,10.0,-10.0,21.8,458.9865186873766,33.23646821288897,58.39059536133307,463.8779459973009
-45.0,10.0,-15.0,21.1,459.0617961775993,33.24810287342546,58.38348131262344,463.9523681852126
-45.0,10.0,-20.0,22.1,459.0451664476475,33.27244201342003,58.37760846106754,463.9369196411496
-45.0,10.0,-25.0,21.7,459.065711334493,33.2805448868455,58.42651868737655,463.9639857542132
-45.0,10.0,-30.0,22.3,459.1516346605364,33.28701309973447,58.44994952551241,464.05241670750894
-45.0,10.0,-35.0,21.7,459.15226007023904,33.31293642577794,58.451634660536484,464.05510799408853
-45.0,10.0,-40.0,22.0,459.10571133449304,33.31810287342547,58.461089773690986,464.0106132154334
-45.0,10.0,-45.0,22.2,459.2252774902227,33.34402619946894,58.47945511315449,464.13309108432935
-45.0,10.0,-50.0,22.2,459.17374377866145,33.336518687376554,58.53646821288898,464.08875074143333
-45.0,10.0,-55.0,21.7,459.1116346605365,33.3594551131545,58.530544886845504,464.0282006633514
-45.0,10.0,-60.0,20.1,459.124621560802,33.35701309973447,58.579455113154495,464.0470461145503
-45.0,10.0,-65.0,21.8,459.1351159731599,33.38298690026552,58.704884026840055,464.07514687028333
-45.0,10.0,-70.0,21.5,459.2602119915504,33.40407667395652,58.79217954738198,464.2114766277273
-45.0,10.0,-75.0,21.8,459.27,33.4205448868455,58.90592332604348,464.23676451076915
-45.0,10.0,-80.0,22.4,459.4286477602709,33.40407667395652,59.010000000000005,464.4057437427649
-45.0,10.0,-85.0,20.6,459.44402619946885,33.43,59.20298690026552,464.4473832074966
-45.0,15.0,-85.0,21.4,459.34571133449293,33.7394551131545,59.19999999999999,464.3721280963403
-45.0,15.0,-80.0,21.9,459.2108273076529,33.74755798657997,59.03293642577794,464.2180190058186
-45.0,15.0,-75.0,22.1,459.1433197955605,33.73891022630901,58.92054488684549,464.13632995695355
-45.0,15.0,-70.0,21.3,459.12457108631435,33.727013099734464,58.826468212888976,464.10498440570944
-45.0,15.0,-65.0,21.3,459.11711404870954,33.68651868737655,58.69298690026554,464.07776575156606
-45.0,15.0,-60.0,22.0,459.0789102263089,33.67701309973447,58.629455113154506,464.0312489830404
-45.0,15.0,-55.0,20.8,459.06537843919796,33.64353178711102,58.583531787111006,464.0096325608832
-45.0,15.0,-50.0,21.6,459.04592332604346,33.63999999999999,58.56592332604348,463.9879057661867
-45.0,15.0,-45.0,20.2,459.0422300218695,33.63999999999999,58.50407667395651,463.97644932789757
-45.0,15.0,-40.0,21.8,458.985973800531,33.60298690026553,58.512986900265524,463.91923274448516
-45.0,15.0,-35.0,23.8,458.92607474950614,33.607013099734466,58.52,463.8611471275375
-45.0,15.0,-30.0,21.3,458.91449056345726,33.599455113154505,58.47999999999999,463.84409388610135
-45.0,15.0,-25.0,21.3,459.0270130997344,33.58,58.44402619946893,463.94947931177586
-45.0,15.0,-20.0,22.2,459.00412714844407,33.567557986579956,58.439949525512425,463.925422227573
-45.0,15.0,-15.0,20.4,458.96326932107286,33.565923326043475,58.38298690026553,463.87770689483887
-45.0,15.0,-10.0,22.3,458.95722509128495,33.547013099734464,58.39049441235791,463.87130369222643
-45.0,15.0,-5.0,20.5,458.8959233260434,33.52701309973447,58.40402619946893,463.81090902323535
-45.0,15.0,0.0,23.0,458.9201814718323,33.51189712657453,58.38646821288897,463.8316072472167
-45.0,15.0,5.0,22.6,458.98158418604885,33.50646821288897,58.315923326043475,463.88309405216023
-45.0,15.0,10.0,22.1,458.98750751209224,33.48,58.29950558764207,463.88498014478375
-45.0,15.0,15.0,21.3,458.9583653394634,33.457557986579964,58.270544886845485,463.85088735811166
-45.0,15.0,20.0,22.0,458.95561038551784,33.453531787111025,58.207557986579964,463.8399625950049
-45.0,15.0,25.0,22.3,459.038910226309,33.4294551131545,58.1894551131545,463.9183788742214
-45.0,15.0,30.0,21.8,459.07651868737645,33.40945511315449,58.250544886845496,463.96181705038333
-45.0,15.0,35.0,23.1,459.02194760106204,33.38701309973447,58.17298690026553,463.89647274806094
-45.0,15.0,40.0,21.6,459.0760242750186,33.37701309973446,58.167013099734476,463.94851274744053
-45.0,15.0,45.0,22.1,459.08571133449294,33.35244201342004,58.183531787111015,463.9584023497987
-45.0,15.0,50.0,22.6,459.08760846106753,33.33462156080202,58.214621560802016,463.9628987328316
-45.0,15.0,55.0,21.8,459.1923915389324,33.330544886845495,58.12108977369098,464.05456440614785
-45.0,15.0,60.0,21.7,459.2355399562608,33.32,58.18244201342003,464.1041910148662
-45.0,15.0,65.0,21.3,459.19298690026545,33.300544886845486,58.169455113154505,464.05905983647114
-45.0,15.0,70.0,21.7,459.194621560802,33.29005047448757,58.18646821288897,464.0620572876559
-45.0,15.0,75.0,22.3,459.3161552723633,33.277557986579964,58.16646821288897,464.1789141959132
-45.0,15.0,80.0,22.2,459.258910226309,33.2705448868455,58.1183653394635,464.11574005743
-45.0,15.0,85.0,21.7,459.36999999999995,33.25353178711102,58.077013099734465,464.2192733255515
-45.0,20.0,85.0,22.5,459.1783653394634,33.55348131262344,58.01999999999999,464.04410103353143
-45.0,20.0,80.0,23.0,459.18885975182144,33.58,58.01999999999999,464.0564035978578
-45.0,20.0,75.0,21.5,459.14891022630894,33.593481312623446,58.042936425777945,464.02071744442145
-45.0,20.0,70.0,23.7,459.1151664476474,33.60298690026553,58.0494551131545,463.98883179426264
-45.0,20.0,65.0,21.3,459.0670130997343,33.61597380053106,58.03298690026553,463.94006485691233
-45.0,20.0,60.0,20.9,459.08381420791846,33.620544886845494,58.04054488684549,463.9579661531214
-45.0,20.0,55.0,22.2,459.0604944123578,33.642936425777954,58.02646821288897,463.9347537259186
-45.0,20.0,50.0,22.4,459.05831486497584,33.6494551131545,58.00999999999999,463.93101036262226
-45.0,20.0,45.0,22.0,459.04589280632524,33.67537843919798,58.061897126574536,463.9270920234303
-45.0,20.0,40.0,21.3,458.96597380053095,33.68,58.08701309973447,463.8514941201746
-45.0,20.0,35.0,21.6,458.9628859512904,33.69810287342546,58.04054488684549,463.84393675973286
-45.0,20.0,30.0,22.8,458.84493450132754,33.71353178711102,58.07298690026552,463.73240985573403
-45.0,20.0,25.0,21.4,458.85135223972907,33.74049441235791,58.05054488684549,463.73791108456714
-45.0,20.0,20.0,20.4,458.815973800531,33.75353178711102,58.14646821288896,463.7158725860757
-45.0,20.0,15.0,22.3,458.8029869002655,33.769999999999996,58.11999999999999,463.7009036961274
-45.0,20.0,10.0,22.0,458.8273260402601,33.77701309973447,58.18348131262345,463.7334570988503
-45.0,20.0,5.0,22.2,458.8023915389325,33.79,58.205973800531055,463.71255532701724
-45.0,20.0,0.0,22.3,458.82348131262347,33.80298690026552,58.226468212888975,463.73694108595816
-45.0,20.0,-5.0,21.3,458.81212907289444,33.82054488684549,58.266468212888974,463.73201351518645
-45.0,20.0,-10.0,22.1,458.8029869002655,33.82353178711102,58.32293642577795,463.73028476096346
-45.0,20.0,-15.0,22.5,458.8948335523525,33.853531787111024,58.27542891368555,463.81737299348356
-45.0,20.0,-20.0,21.8,458.76488402684,33.866518687376555,58.29457108631443,463.6921574949265
-45.0,20.0,-25.0,22.4,458.78534791947976,33.8894551131545,58.30353178711103,463.7152061905187
-45.0,20.0,-30.0,20.6,458.8081028734255,33.90353178711102,58.365973800531044,463.74660282058755
-45.0,20.0,-35.0,22.1,458.84891022630893,33.91646821288897,58.37810287342546,463.7894480548339
-45.0,20.0,-40.0,19.8,458.81,33.92999999999999,58.42597380053106,463.75797072884944
-45.0,20.0,-45.0,21.4,458.87999999999994,33.94244201342003,58.429999999999986,463.8286414936386
-45.0,20.0,-50.0,20.8,458.8598185281677,33.98,58.42402619946893,463.81067290119495
-45.0,20.0,-55.0,22.6,458.8748335523524,33.992986900265535,58.46646821288898,463.83182720829916
-45.0,20.0,-60.0,21.3,458.9051159731599,34.01706357422204,58.519455113154514,463.87023261607607
-45.0,20.0,-65.0,21.8,458.8940261994689,34.025973800531055,58.62701309973447,463.8734965910746
-45.0,20.0,-70.0,22.2,458.891352239729,34.04646821288897,58.69402619946894,463.8808293836707
-45.0,20.0,-75.0,21.8,458.96841581395097,34.05592332604348,58.778910226309,463.96850422819614
-45.0,20.0,-80.0,21.7,458.955973800531,34.06,58.96103929920341,463.9796047699036
-45.0,20.0,-85.0,21.7,459.0565186873765,34.06,59.094571086314424,464.0960453195536
-45.0,25.0,-85.0,20.8,458.9478709271056,34.34298690026553,59.08353178711103,464.0080308638996
-45.0,25.0,-80.0,22.7,458.8197680536801,34.3394551131545,58.95592332604348,463.864827972037
-45.0,25.0,-75.0,22.6,458.75498497581515,34.319455113154504,58.79189712657452,463.77844754490906
-45.0,25.0,-70.0,21.1,458.7370130997345,34.30103929920342,58.699999999999996,463.74766682396523
-45.0,25.0,-65.0,22.7,458.76701309973436,34.27298690026552,58.59,463.7613589331453
-45.0,25.0,-60.0,22.2,458.73696262524686,34.249455113154504,58.559455113154506,463.7260353240205
-45.0,25.0,-55.0,22.3,458.7037437786614,34.23298690026552,58.47701309973447,463.6815534499298
-45.0,25.0,-50.0,21.9,458.73031294052555,34.196518687376546,58.39407667395651,463.69469491407006
-45.0,25.0,-45.0,21.7,458.77651868737655,34.192986900265524,58.39597380053105,463.74038449134747
-45.0,25.0,-40.0,22.5,458.7843391399945,34.17,58.44646821288899,463.75278800960507
-45.0,25.0,-35.0,21.0,458.73787092710546,34.1394551131545,58.414026199468935,463.70047991671197
-45.0,25.0,-30.0,21.0,458.702774908715,34.13999999999999,58.406468212888974,463.6648475332786
-45.0,25.0,-25.0,22.8,458.725378439198,34.11353178711102,58.3594551131545,463.6793416535612
-45.0,25.0,-20.0,21.4,458.7004944123579,34.097013099734475,58.35999999999999,463.6535770124771
-45.0,25.0,-15.0,21.6,458.68901117528407,34.0994551131545,58.305923326043484,463.63559236417166
-45.0,25.0,-10.0,22.2,458.73239153893246,34.06646821288898,58.28646821288896,463.673639190606
-45.0,25.0,-5.0,21.8,458.69696262524684,34.06,58.269999999999996,463.6360426257078
-45.0,25.0,0.0,21.9,458.6134308381358,34.03999999999999,58.207608461067544,463.54409307840666
-45.0,25.0,5.0,22.0,458.7370635742221,34.02646821288897,58.21239153893245,463.6660183412459
-45.0,25.0,10.0,22.1,458.74745703760476,34.0094551131545,58.17542891368556,463.67041409265477
-45.0,25.0,15.0,21.4,458.72,34.0,58.1310392992034,463.6369874481603
-45.0,25.0,20.0,21.9,458.73646821288895,33.9794551131545,58.12945511315449,463.65157628328404
-45.0,25.0,25.0,21.5,458.81265400497045,33.97189712657453,58.105428913685564,463.7233896825851
-45.0,25.0,30.0,22.1,458.85298690026553,33.9505448868455,58.057608461067545,463.7557428060892
-45.0,25.0,35.0,21.5,458.8640261994689,33.95348131262344,58.07945511315449,463.76961580021015
-45.0,25.0,40.0,21.8,458.9010897736909,33.95293642577794,58.05353178711102,463.80300197429847
-45.0,25.0,45.0,22.6,458.9170635742221,33.919455113154505,58.0705448868455,463.81848697331486
-45.0,25.0,50.0,20.9,458.94049441235785,33.89755798657996,58.08592332604348,463.8419950129052
-45.0,25.0,55.0,21.8,458.9179718760807,33.88,58.06244201342003,463.8154875415621
-45.0,25.0,60.0,22.5,458.97493450132754,33.86999999999999,58.012986900265524,463.8649308253301
-45.0,25.0,65.0,21.8,458.955973800531,33.87298690026552,58.01597380053105,463.84676170559084
-45.0,25.0,70.0,22.5,459.0366802044394,33.85836533946351,58.031897126574535,463.92754149832786
-45.0,25.0,75.0,22.9,459.01217954738195,33.83298690026552,58.07999999999999,463.9074674710804
-45.0,25.0,80.0,22.2,459.05896070079643,33.833481312623455,58.06,463.95128780662634
-45.0,25.0,85.0,22.0,459.055973800531,33.8205448868455,58.029455113154505,463.9435676880611
-45.0,30.0,85.0,22.3,458.9453279647104,34.08348131262345,58.023531787111025,463.8525929646976
-45.0,30.0,80.0,21.8,458.8733197955605,34.08945511315451,57.96651868737654,463.77465633521257
-45.0,30.0,75.0,21.0,458.9361857920816,34.11,57.97353178711102,463.8392449084652
-45.0,30.0,70.0,22.3,458.86760846106745,34.11646821288897,57.97597380053106,463.77217363293846
-45.0,30.0,65.0,22.4,458.7923915389324,34.1194551131545,57.95646821288897,463.69553368448913
-45.0,30.0,60.0,21.4,458.831352239729,34.12402619946894,57.95348131262344,463.73404550286455
-45.0,30.0,55.0,21.2,458.78815334791307,34.14298690026553,57.96755798657996,463.6944586533113
-45.0,30.0,50.0,21.4,458.73999999999995,34.16,58.01651868737655,463.6541918721351
-45.0,30.0,45.0,21.4,458.71338036364824,34.17646821288898,57.9905448868455,463.62581852224844
-45.0,30.0,40.0,21.9,458.6983653394634,34.19646821288897,57.99049441235792,463.6124310731117
-45.0,30.0,35.0,20.9,458.69592332604344,34.19597380053105,58.006518687376555,463.61198313927036
-45.0,30.0,30.0,22.0,458.642936425778,34.2194551131545,58.024621560802004,463.5635565365074
-45.0,30.0,25.0,20.9,458.6369626252469,34.258910226309006,58.039455113154496,463.56241733539866
-45.0,30.0,20.0,20.6,458.5748535071218,34.25755798657997,58.07810287342546,463.50570933016377
-45.0,30.0,15.0,21.9,458.64909169814126,34.26,58.12298690026552,463.5849636493169
-45.0,30.0,10.0,21.8,458.625973800531,34.269999999999996,58.114026199468945,463.56170763513023
-45.0,30.0,5.0,21.9,458.60615527236337,34.31646821288897,58.14999999999999,463.5500492334191
-45.0,30.0,0.0,21.8,458.6575075120923,34.31646821288897,58.21646821288896,463.6091957230718
-45.0,30.0,-5.0,20.2,458.6622605415878,34.32348131262344,58.21108977369098,463.61374180148937
-45.0,30.0,-10.0,21.9,458.6401814718323,34.34597380053106,58.23353178711102,463.59638286037404
-45.0,30.0,-15.0,21.8,458.6409888247158,34.34457108631443,58.274621560802004,463.6022408393543
-45.0,30.0,-20.0,21.9,458.6176084610676,34.37592332604348,58.29701309973447,463.5842497663372
-45.0,30.0,-25.0,21.6,458.6483653394634,34.36999999999999,58.328910226309006,463.6182499608387
-45.0,30.0,-30.0,20.9,458.69701309973436,34.39592332604347,58.327557986579954,463.66812850221527
