x,y,z,B
80.0,-20.0,-55.0,45.887554
85.0,-20.0,-55.0,46.103947
-85.0,-15.0,-55.0,46.298717
-80.0,-15.0,-55.0,46.253513
-75.0,-15.0,-55.0,46.18104
-70.0,-15.0,-55.0,46.13104
-65.0,-15.0,-55.0,46.10681
-60.0,-15.0,-55.0,46.092926
-55.0,-15.0,-55.0,46.059883
-50.0,-15.0,-55.0,46.049362
-45.0,-15.0,-55.0,46.032597
-40.0,-15.0,-55.0,46.01883
-35.0,-15.0,-55.0,46.006523
-30.0,-15.0,-55.0,45.96744
-25.0,-15.0,-55.0,45.943073
-20.0,-15.0,-55.0,45.927982
-15.0,-15.0,-55.0,45.903606
-10.0,-15.0,-55.0,45.89549
-5.0,-15.0,-55.0,45.89805
0.0,-15.0,-55.0,45.880695
5.0,-15.0,-55.0,45.87403
10.0,-15.0,-55.0,45.865005
15.0,-15.0,-55.0,45.87409
20.0,-15.0,-55.0,45.86734
25.0,-15.0,-55.0,45.87339
30.0,-15.0,-55.0,45.870407
35.0,-15.0,-55.0,45.86229
40.0,-15.0,-55.0,45.858604
45.0,-15.0,-55.0,45.855194
50.0,-15.0,-55.0,45.85945
55.0,-15.0,-55.0,45.869274
60.0,-15.0,-55.0,45.873074
65.0,-15.0,-55.0,45.871567
70.0,-15.0,-55.0,45.869423
75.0,-15.0,-55.0,45.88665
80.0,-15.0,-55.0,45.89648
85.0,-15.0,-55.0,46.139946
-85.0,-10.0,-55.0,46.293404
-80.0,-10.0,-55.0,46.24089
-75.0,-10.0,-55.0,46.179924
-70.0,-10.0,-55.0,46.14189
-65.0,-10.0,-55.0,46.112137
-60.0,-10.0,-55.0,46.081966
-55.0,-10.0,-55.0,46.060204
-50.0,-10.0,-55.0,46.0483
-45.0,-10.0,-55.0,46.0314
-40.0,-10.0,-55.0,46.02739
-35.0,-10.0,-55.0,46.002956
-30.0,-10.0,-55.0,45.98079
-25.0,-10.0,-55.0,45.95485
-20.0,-10.0,-55.0,45.931175
-15.0,-10.0,-55.0,45.90571
-10.0,-10.0,-55.0,45.900803
-5.0,-10.0,-55.0,45.90058
0.0,-10.0,-55.0,45.884556
5.0,-10.0,-55.0,45.880463
10.0,-10.0,-55.0,45.87075
15.0,-10.0,-55.0,45.876877
20.0,-10.0,-55.0,45.878017
25.0,-10.0,-55.0,45.876217
30.0,-10.0,-55.0,45.877293
35.0,-10.0,-55.0,45.879585
40.0,-10.0,-55.0,45.863895
45.0,-10.0,-55.0,45.861843
50.0,-10.0,-55.0,45.861343
55.0,-10.0,-55.0,45.86482
60.0,-10.0,-55.0,45.869072
65.0,-10.0,-55.0,45.874256
70.0,-10.0,-55.0,45.865314
75.0,-10.0,-55.0,45.891644
80.0,-10.0,-55.0,45.896305
85.0,-10.0,-55.0,46.192413
-85.0,-5.0,-55.0,46.293076
-80.0,-5.0,-55.0,46.221996
-75.0,-5.0,-55.0,46.177402
-70.0,-5.0,-55.0,46.13477
-65.0,-5.0,-55.0,46.113224
-60.0,-5.0,-55.0,46.085476
-55.0,-5.0,-55.0,46.054295
-50.0,-5.0,-55.0,46.04596
-45.0,-5.0,-55.0,46.03214
-40.0,-5.0,-55.0,46.02295
-35.0,-5.0,-55.0,46.008022
-30.0,-5.0,-55.0,45.974922
-25.0,-5.0,-55.0,45.94694
-20.0,-5.0,-55.0,45.91897
-15.0,-5.0,-55.0,45.908108
-10.0,-5.0,-55.0,45.906933
-5.0,-5.0,-55.0,45.903976
0.0,-5.0,-55.0,45.87951
5.0,-5.0,-55.0,45.87593
10.0,-5.0,-55.0,45.874096
15.0,-5.0,-55.0,45.874863
20.0,-5.0,-55.0,45.87847
25.0,-5.0,-55.0,45.87838
30.0,-5.0,-55.0,45.87577
35.0,-5.0,-55.0,45.875355
40.0,-5.0,-55.0,45.874207
45.0,-5.0,-55.0,45.86113
50.0,-5.0,-55.0,45.86218
55.0,-5.0,-55.0,45.875202
60.0,-5.0,-55.0,45.871613
65.0,-5.0,-55.0,45.869427
70.0,-5.0,-55.0,45.882965
75.0,-5.0,-55.0,45.89583
80.0,-5.0,-55.0,45.910625
85.0,-5.0,-55.0,46.222206
-85.0,0.0,-55.0,46.293285
-80.0,0.0,-55.0,46.2341
-75.0,0.0,-55.0,46.17666
-70.0,0.0,-55.0,46.136536
-65.0,0.0,-55.0,46.11181
-60.0,0.0,-55.0,46.07451
-55.0,0.0,-55.0,46.057537
-50.0,0.0,-55.0,46.045227
-45.0,0.0,-55.0,46.034813
-40.0,0.0,-55.0,46.009094
-35.0,0.0,-55.0,46.005817
-30.0,0.0,-55.0,45.97631
-25.0,0.0,-55.0,45.95917
-20.0,0.0,-55.0,45.93513
-15.0,0.0,-55.0,45.917313
-10.0,0.0,-55.0,45.89813
-5.0,0.0,-55.0,45.899742
0.0,0.0,-55.0,45.886932
5.0,0.0,-55.0,45.884773
10.0,0.0,-55.0,45.874786
15.0,0.0,-55.0,45.874588
20.0,0.0,-55.0,45.875786
25.0,0.0,-55.0,45.882824
30.0,0.0,-55.0,45.87867
35.0,0.0,-55.0,45.870884
40.0,0.0,-55.0,45.870285
45.0,0.0,-55.0,45.86
50.0,0.0,-55.0,45.85781
55.0,0.0,-55.0,45.870285
60.0,0.0,-55.0,45.868336
65.0,0.0,-55.0,45.86826
70.0,0.0,-55.0,45.875732
75.0,0.0,-55.0,45.89751
80.0,0.0,-55.0,45.902813
85.0,0.0,-55.0,46.25557
-85.0,5.0,-55.0,46.272125
-80.0,5.0,-55.0,46.223484
-75.0,5.0,-55.0,46.163097
-70.0,5.0,-55.0,46.12454
-65.0,5.0,-55.0,46.100616
-60.0,5.0,-55.0,46.082973
-55.0,5.0,-55.0,46.057644
-50.0,5.0,-55.0,46.042175
-45.0,5.0,-55.0,46.029808
-40.0,5.0,-55.0,46.01793
-35.0,5.0,-55.0,46.003304
-30.0,5.0,-55.0,45.97524
-25.0,5.0,-55.0,45.956425
-20.0,5.0,-55.0,45.932186
-15.0,5.0,-55.0,45.90605
-10.0,5.0,-55.0,45.9029
-5.0,5.0,-55.0,45.89206
0.0,5.0,-55.0,45.881012
5.0,5.0,-55.0,45.883984
10.0,5.0,-55.0,45.868343
15.0,5.0,-55.0,45.876408
20.0,5.0,-55.0,45.869514
25.0,5.0,-55.0,45.878387
30.0,5.0,-55.0,45.86895
35.0,5.0,-55.0,45.869843
40.0,5.0,-55.0,45.8711
45.0,5.0,-55.0,45.863285
50.0,5.0,-55.0,45.858463
55.0,5.0,-55.0,45.8796
60.0,5.0,-55.0,45.870857
65.0,5.0,-55.0,45.87439
70.0,5.0,-55.0,45.889236
75.0,5.0,-55.0,45.891056
80.0,5.0,-55.0,45.909058
85.0,5.0,-55.0,46.286915
-85.0,10.0,-55.0,46.27134
-80.0,10.0,-55.0,46.220993
-75.0,10.0,-55.0,46.16348
-70.0,10.0,-55.0,46.124905
-65.0,10.0,-55.0,46.10081
-60.0,10.0,-55.0,46.06623
-55.0,10.0,-55.0,46.06523
-50.0,10.0,-55.0,46.04471
-45.0,10.0,-55.0,46.03225
-40.0,10.0,-55.0,46.009975
-35.0,10.0,-55.0,45.998665
-30.0,10.0,-55.0,45.977016
-25.0,10.0,-55.0,45.9556
-20.0,10.0,-55.0,45.92909
-15.0,10.0,-55.0,45.910873
-10.0,10.0,-55.0,45.905155
-5.0,10.0,-55.0,45.892773
0.0,10.0,-55.0,45.882336
5.0,10.0,-55.0,45.88783
10.0,10.0,-55.0,45.867886
15.0,10.0,-55.0,45.871326
20.0,10.0,-55.0,45.87345
25.0,10.0,-55.0,45.8688
30.0,10.0,-55.0,45.873573
35.0,10.0,-55.0,45.86616
40.0,10.0,-55.0,45.874588
45.0,10.0,-55.0,45.855263
50.0,10.0,-55.0,45.86959
55.0,10.0,-55.0,45.85644
60.0,10.0,-55.0,45.86421
65.0,10.0,-55.0,45.88137
70.0,10.0,-55.0,45.873524
75.0,10.0,-55.0,45.886227
80.0,10.0,-55.0,45.88967
85.0,10.0,-55.0,46.32135
-85.0,15.0,-55.0,46.265972
-80.0,15.0,-55.0,46.21317
-75.0,15.0,-55.0,46.15787
-70.0,15.0,-55.0,46.112797
-65.0,15.0,-55.0,46.083725
-60.0,15.0,-55.0,46.07145
-55.0,15.0,-55.0,46.06039
-50.0,15.0,-55.0,46.022724
-45.0,15.0,-55.0,46.02779
-40.0,15.0,-55.0,46.00736
-35.0,15.0,-55.0,45.984676
-30.0,15.0,-55.0,45.964905
-25.0,15.0,-55.0,45.95096
-20.0,15.0,-55.0,45.91711
-15.0,15.0,-55.0,45.898594
-10.0,15.0,-55.0,45.896385
-5.0,15.0,-55.0,45.890213
0.0,15.0,-55.0,45.872826
5.0,15.0,-55.0,45.866226
10.0,15.0,-55.0,45.867035
15.0,15.0,-55.0,45.86447
20.0,15.0,-55.0,45.867477
25.0,15.0,-55.0,45.865276
30.0,15.0,-55.0,45.870514
35.0,15.0,-55.0,45.868137
40.0,15.0,-55.0,45.873505
45.0,15.0,-55.0,45.851826
50.0,15.0,-55.0,45.854538
55.0,15.0,-55.0,45.859062
60.0,15.0,-55.0,45.868565
65.0,15.0,-55.0,45.868065
70.0,15.0,-55.0,45.87754
75.0,15.0,-55.0,45.887596
80.0,15.0,-55.0,45.885574
85.0,15.0,-55.0,46.35551
-85.0,20.0,-55.0,46.279114
-80.0,20.0,-55.0,46.193924
-75.0,20.0,-55.0,46.15031
-70.0,20.0,-55.0,46.112022
-65.0,20.0,-55.0,46.07677
-60.0,20.0,-55.0,46.055527
-55.0,20.0,-55.0,46.042526
-50.0,20.0,-55.0,46.020763
-45.0,20.0,-55.0,46.00943
-40.0,20.0,-55.0,46.00705
-35.0,20.0,-55.0,45.981083
-30.0,20.0,-55.0,45.96412
-25.0,20.0,-55.0,45.929108
-20.0,20.0,-55.0,45.914494
-15.0,20.0,-55.0,45.893764
-10.0,20.0,-55.0,45.892338
-5.0,20.0,-55.0,45.89009
0.0,20.0,-55.0,45.871357
5.0,20.0,-55.0,45.8641
10.0,20.0,-55.0,45.86321
15.0,20.0,-55.0,45.85622
20.0,20.0,-55.0,45.859634
25.0,20.0,-55.0,45.846622
30.0,20.0,-55.0,45.86324
35.0,20.0,-55.0,45.85458
40.0,20.0,-55.0,45.85962
45.0,20.0,-55.0,45.84426
50.0,20.0,-55.0,45.841988
55.0,20.0,-55.0,45.85327
60.0,20.0,-55.0,45.85722
65.0,20.0,-55.0,45.856422
70.0,20.0,-55.0,45.875748
75.0,20.0,-55.0,45.885883
80.0,20.0,-55.0,45.88736
85.0,20.0,-55.0,46.372784
-85.0,25.0,-55.0,46.255177
-80.0,25.0,-55.0,46.193798
-75.0,25.0,-55.0,46.140457
-70.0,25.0,-55.0,46.09529
-65.0,25.0,-55.0,46.073326
-60.0,25.0,-55.0,46.047897
-55.0,25.0,-55.0,46.02495
-50.0,25.0,-55.0,46.0201
-45.0,25.0,-55.0,45.993553
-40.0,25.0,-55.0,45.999107
-35.0,25.0,-55.0,45.963467
-30.0,25.0,-55.0,45.939903
-25.0,25.0,-55.0,45.924366
-20.0,25.0,-55.0,45.89749
-15.0,25.0,-55.0,45.884262
-10.0,25.0,-55.0,45.87352
-5.0,25.0,-55.0,45.88601
0.0,25.0,-55.0,45.853523
5.0,25.0,-55.0,45.85917
10.0,25.0,-55.0,45.86001
15.0,25.0,-55.0,45.85319
20.0,25.0,-55.0,45.863895
25.0,25.0,-55.0,45.86222
30.0,25.0,-55.0,45.85545
35.0,25.0,-55.0,45.84853
40.0,25.0,-55.0,45.857838
45.0,25.0,-55.0,45.84913
50.0,25.0,-55.0,45.839157
55.0,25.0,-55.0,45.85129
60.0,25.0,-55.0,45.85185
65.0,25.0,-55.0,45.856293
70.0,25.0,-55.0,45.864586
75.0,25.0,-55.0,45.86716
80.0,25.0,-55.0,45.884872
85.0,25.0,-55.0,46.401463
-85.0,30.0,-55.0,46.247204
-80.0,30.0,-55.0,46.18971
-75.0,30.0,-55.0,46.148422
-70.0,30.0,-55.0,46.096386
-65.0,30.0,-55.0,46.068024
-60.0,30.0,-55.0,46.039074
-55.0,30.0,-55.0,46.02258
-50.0,30.0,-55.0,45.999977
-45.0,30.0,-55.0,45.99661
-40.0,30.0,-55.0,45.98367
-35.0,30.0,-55.0,45.962887
-30.0,30.0,-55.0,45.931904
-25.0,30.0,-55.0,45.91915
-20.0,30.0,-55.0,45.90187
-15.0,30.0,-55.0,45.882343
-10.0,30.0,-55.0,45.868324
-5.0,30.0,-55.0,45.865078
0.0,30.0,-55.0,45.855694
5.0,30.0,-55.0,45.861996
10.0,30.0,-55.0,45.84405
15.0,30.0,-55.0,45.83918
20.0,30.0,-55.0,45.849834
25.0,30.0,-55.0,45.847656
30.0,30.0,-55.0,45.848377
35.0,30.0,-55.0,45.8417
40.0,30.0,-55.0,45.84763
45.0,30.0,-55.0,45.843452
50.0,30.0,-55.0,45.82928
55.0,30.0,-55.0,45.82994
60.0,30.0,-55.0,45.856426
65.0,30.0,-55.0,45.854263
70.0,30.0,-55.0,45.85846
75.0,30.0,-55.0,45.86918
80.0,30.0,-55.0,45.888767
85.0,30.0,-55.0,46.419624
-85.0,35.0,-55.0,46.25144
-80.0,35.0,-55.0,46.180676
-75.0,35.0,-55.0,46.132854
-70.0,35.0,-55.0,46.079433
-65.0,35.0,-55.0,46.046223
-60.0,35.0,-55.0,46.02349
-55.0,35.0,-55.0,45.99697
-50.0,35.0,-55.0,45.994846
-45.0,35.0,-55.0,45.981865
-40.0,35.0,-55.0,45.964878
-35.0,35.0,-55.0,45.940834
-30.0,35.0,-55.0,45.923107
-25.0,35.0,-55.0,45.904213
-20.0,35.0,-55.0,45.889973
-15.0,35.0,-55.0,45.86123
-10.0,35.0,-55.0,45.855835
-5.0,35.0,-55.0,45.857826
0.0,35.0,-55.0,45.845478
5.0,35.0,-55.0,45.841904
10.0,35.0,-55.0,45.821976
15.0,35.0,-55.0,45.83726
20.0,35.0,-55.0,45.835224
25.0,35.0,-55.0,45.835213
30.0,35.0,-55.0,45.847763
35.0,35.0,-55.0,45.82919
40.0,35.0,-55.0,45.83214
45.0,35.0,-55.0,45.826145
50.0,35.0,-55.0,45.82861
55.0,35.0,-55.0,45.831314
60.0,35.0,-55.0,45.843037
65.0,35.0,-55.0,45.841465
70.0,35.0,-55.0,45.85235
75.0,35.0,-55.0,45.85871
80.0,35.0,-55.0,45.873573
85.0,35.0,-55.0,46.456142
-85.0,40.0,-55.0,46.244377
-80.0,40.0,-55.0,46.183235
-75.0,40.0,-55.0,46.10756
-70.0,40.0,-55.0,46.078667
-65.0,40.0,-55.0,46.044292
-60.0,40.0,-55.0,46.012768
-55.0,40.0,-55.0,46.004395
-50.0,40.0,-55.0,45.98359
-45.0,40.0,-55.0,45.97225
-40.0,40.0,-55.0,45.940514
-35.0,40.0,-55.0,45.9303
-30.0,40.0,-55.0,45.91487
-25.0,40.0,-55.0,45.893917
-20.0,40.0,-55.0,45.8708
-15.0,40.0,-55.0,45.86209
-10.0,40.0,-55.0,45.837723
-5.0,40.0,-55.0,45.840893
0.0,40.0,-55.0,45.832935
5.0,40.0,-55.0,45.834755
10.0,40.0,-55.0,45.811867
15.0,40.0,-55.0,45.826664
20.0,40.0,-55.0,45.82461
25.0,40.0,-55.0,45.833252
30.0,40.0,-55.0,45.830162
35.0,40.0,-55.0,45.836887
40.0,40.0,-55.0,45.823944
45.0,40.0,-55.0,45.808895
50.0,40.0,-55.0,45.816277
55.0,40.0,-55.0,45.819115
60.0,40.0,-55.0,45.824413
65.0,40.0,-55.0,45.82936
70.0,40.0,-55.0,45.829185
75.0,40.0,-55.0,45.850113
80.0,40.0,-55.0,45.871216
85.0,40.0,-55.0,46.46345
-85.0,45.0,-55.0,46.222668
-80.0,45.0,-55.0,46.17266
-75.0,45.0,-55.0,46.113056
-70.0,45.0,-55.0,46.063286
-65.0,45.0,-55.0,46.023605
-60.0,45.0,-55.0,46.004078
-55.0,45.0,-55.0,45.988525
-50.0,45.0,-55.0,45.95626
-45.0,45.0,-55.0,45.96855
-40.0,45.0,-55.0,45.92544
-35.0,45.0,-55.0,45.916824
-30.0,45.0,-55.0,45.884373
-25.0,45.0,-55.0,45.87569
-20.0,45.0,-55.0,45.86049
-15.0,45.0,-55.0,45.835804
-10.0,45.0,-55.0,45.83385
-5.0,45.0,-55.0,45.83322
0.0,45.0,-55.0,45.81043
5.0,45.0,-55.0,45.812717
10.0,45.0,-55.0,45.807056
15.0,45.0,-55.0,45.813324
20.0,45.0,-55.0,45.82085
25.0,45.0,-55.0,45.818214
30.0,45.0,-55.0,45.812973
35.0,45.0,-55.0,45.811207
40.0,45.0,-55.0,45.815884
45.0,45.0,-55.0,45.795326
50.0,45.0,-55.0,45.803696
55.0,45.0,-55.0,45.81476
60.0,45.0,-55.0,45.813107
65.0,45.0,-55.0,45.818302
70.0,45.0,-55.0,45.821518
75.0,45.0,-55.0,45.833946
80.0,45.0,-55.0,45.847248
85.0,45.0,-55.0,46.453915
-85.0,50.0,-55.0,46.229942
-80.0,50.0,-55.0,46.16494
-75.0,50.0,-55.0,46.104755
-70.0,50.0,-55.0,46.053867
-65.0,50.0,-55.0,46.0224
-60.0,50.0,-55.0,45.991287
-55.0,50.0,-55.0,45.971752
-50.0,50.0,-55.0,45.94402
-45.0,50.0,-55.0,45.943104
-40.0,50.0,-55.0,45.915394
-35.0,50.0,-55.0,45.90009
-30.0,50.0,-55.0,45.884624
-25.0,50.0,-55.0,45.85696
-20.0,50.0,-55.0,45.846367
-15.0,50.0,-55.0,45.837227
-10.0,50.0,-55.0,45.81469
-5.0,50.0,-55.0,45.8077
0.0,50.0,-55.0,45.787518
5.0,50.0,-55.0,45.79859
10.0,50.0,-55.0,45.78596
15.0,50.0,-55.0,45.79673
20.0,50.0,-55.0,45.802723
25.0,50.0,-55.0,45.804108
30.0,50.0,-55.0,45.79881
35.0,50.0,-55.0,45.793552
40.0,50.0,-55.0,45.80152
45.0,50.0,-55.0,45.781643
50.0,50.0,-55.0,45.78241
55.0,50.0,-55.0,45.797665
60.0,50.0,-55.0,45.805653
65.0,50.0,-55.0,45.811924
70.0,50.0,-55.0,45.816475
75.0,50.0,-55.0,45.825676
80.0,50.0,-55.0,45.834217
85.0,50.0,-55.0,46.46917
-85.0,55.0,-55.0,46.224747
-80.0,55.0,-55.0,46.156017
-75.0,55.0,-55.0,46.089684
-70.0,55.0,-55.0,46.04107
-65.0,55.0,-55.0,46.01019
-60.0,55.0,-55.0,45.962067
-55.0,55.0,-55.0,45.960075
-50.0,55.0,-55.0,45.927967
-45.0,55.0,-55.0,45.912518
-40.0,55.0,-55.0,45.900078
-35.0,55.0,-55.0,45.892704
-30.0,55.0,-55.0,45.86023
-25.0,55.0,-55.0,45.83405
-20.0,55.0,-55.0,45.823654
-15.0,55.0,-55.0,45.802563
-10.0,55.0,-55.0,45.79025
-5.0,55.0,-55.0,45.78406
0.0,55.0,-55.0,45.786865
5.0,55.0,-55.0,45.783577
10.0,55.0,-55.0,45.776157
15.0,55.0,-55.0,45.781425
20.0,55.0,-55.0,45.771397
25.0,55.0,-55.0,45.788734
30.0,55.0,-55.0,45.788357
35.0,55.0,-55.0,45.78584
40.0,55.0,-55.0,45.78831
45.0,55.0,-55.0,45.76115
50.0,55.0,-55.0,45.7697
55.0,55.0,-55.0,45.773655
60.0,55.0,-55.0,45.776962
65.0,55.0,-55.0,45.782463
70.0,55.0,-55.0,45.79533
75.0,55.0,-55.0,45.805313
80.0,55.0,-55.0,45.831394
85.0,55.0,-55.0,46.47281
-85.0,60.0,-55.0,46.222687
-80.0,60.0,-55.0,46.158325
-75.0,60.0,-55.0,46.084476
-70.0,60.0,-55.0,46.028767
-65.0,60.0,-55.0,45.988625
-60.0,60.0,-55.0,45.95675
-55.0,60.0,-55.0,45.945717
-50.0,60.0,-55.0,45.91871
-45.0,60.0,-55.0,45.900112
-40.0,60.0,-55.0,45.885323
-35.0,60.0,-55.0,45.87523
-30.0,60.0,-55.0,45.841305
-25.0,60.0,-55.0,45.823772
-20.0,60.0,-55.0,45.80996
-15.0,60.0,-55.0,45.798393
-10.0,60.0,-55.0,45.777122
-5.0,60.0,-55.0,45.7668
0.0,60.0,-55.0,45.76414
5.0,60.0,-55.0,45.766937
10.0,60.0,-55.0,45.763977
15.0,60.0,-55.0,45.75977
20.0,60.0,-55.0,45.765293
25.0,60.0,-55.0,45.77175
30.0,60.0,-55.0,45.767616
35.0,60.0,-55.0,45.761177
40.0,60.0,-55.0,45.756756
45.0,60.0,-55.0,45.751205
50.0,60.0,-55.0,45.752068
55.0,60.0,-55.0,45.76453
60.0,60.0,-55.0,45.772053
65.0,60.0,-55.0,45.78233
70.0,60.0,-55.0,45.77476
75.0,60.0,-55.0,45.79455
80.0,60.0,-55.0,45.817226
85.0,60.0,-55.0,46.469265
-85.0,65.0,-55.0,46.223866
-80.0,65.0,-55.0,46.143806
-75.0,65.0,-55.0,46.073128
-70.0,65.0,-55.0,46.003254
-65.0,65.0,-55.0,45.980984
-60.0,65.0,-55.0,45.94194
-55.0,65.0,-55.0,45.925987
-50.0,65.0,-55.0,45.890156
-45.0,65.0,-55.0,45.89883
-40.0,65.0,-55.0,45.86564
-35.0,65.0,-55.0,45.838097
-30.0,65.0,-55.0,45.81634
-25.0,65.0,-55.0,45.806805
-20.0,65.0,-55.0,45.786922
-15.0,65.0,-55.0,45.772152
-10.0,65.0,-55.0,45.7541
-5.0,65.0,-55.0,45.740906
0.0,65.0,-55.0,45.7511
5.0,65.0,-55.0,45.74907
10.0,65.0,-55.0,45.730877
15.0,65.0,-55.0,45.740166
20.0,65.0,-55.0,45.739918
25.0,65.0,-55.0,45.740795
30.0,65.0,-55.0,45.746243
35.0,65.0,-55.0,45.757668
40.0,65.0,-55.0,45.74507
45.0,65.0,-55.0,45.739292
50.0,65.0,-55.0,45.740757
55.0,65.0,-55.0,45.7498
60.0,65.0,-55.0,45.76729
65.0,65.0,-55.0,45.754955
70.0,65.0,-55.0,45.759167
75.0,65.0,-55.0,45.779675
80.0,65.0,-55.0,45.791336
85.0,65.0,-55.0,46.48571
-85.0,70.0,-55.0,46.21174
-80.0,70.0,-55.0,46.13538
-75.0,70.0,-55.0,46.05423
-70.0,70.0,-55.0,45.996784
-65.0,70.0,-55.0,45.96542
-60.0,70.0,-55.0,45.928593
-55.0,70.0,-55.0,45.915966
-50.0,70.0,-55.0,45.871845
-45.0,70.0,-55.0,45.870876
-40.0,70.0,-55.0,45.85086
-35.0,70.0,-55.0,45.82981
-30.0,70.0,-55.0,45.79952
-25.0,70.0,-55.0,45.781975
-20.0,70.0,-55.0,45.76335
-15.0,70.0,-55.0,45.74961
-10.0,70.0,-55.0,45.740223
-5.0,70.0,-55.0,45.723755
0.0,70.0,-55.0,45.73013
5.0,70.0,-55.0,45.730804
10.0,70.0,-55.0,45.72
15.0,70.0,-55.0,45.7198
20.0,70.0,-55.0,45.71131
25.0,70.0,-55.0,45.729515
30.0,70.0,-55.0,45.721523
35.0,70.0,-55.0,45.728584
40.0,70.0,-55.0,45.732708
45.0,70.0,-55.0,45.720245
50.0,70.0,-55.0,45.719376
55.0,70.0,-55.0,45.72856
60.0,70.0,-55.0,45.728413
65.0,70.0,-55.0,45.727486
70.0,70.0,-55.0,45.744556
75.0,70.0,-55.0,45.763706
80.0,70.0,-55.0,45.78524
85.0,70.0,-55.0,46.458996
-85.0,75.0,-55.0,46.19367
-80.0,75.0,-55.0,46.12047
-75.0,75.0,-55.0,46.04153
-70.0,75.0,-55.0,45.993713
-65.0,75.0,-55.0,45.951145
-60.0,75.0,-55.0,45.904823
-55.0,75.0,-55.0,45.895206
-50.0,75.0,-55.0,45.859657
-45.0,75.0,-55.0,45.848503
-40.0,75.0,-55.0,45.815887
-35.0,75.0,-55.0,45.8069
-30.0,75.0,-55.0,45.779636
-25.0,75.0,-55.0,45.757816
-20.0,75.0,-55.0,45.738026
-15.0,75.0,-55.0,45.729725
-10.0,75.0,-55.0,45.715042
-5.0,75.0,-55.0,45.706264
0.0,75.0,-55.0,45.689423
5.0,75.0,-55.0,45.708458
10.0,75.0,-55.0,45.69135
15.0,75.0,-55.0,45.698593
20.0,75.0,-55.0,45.699196
25.0,75.0,-55.0,45.692146
30.0,75.0,-55.0,45.6994
35.0,75.0,-55.0,45.692696
40.0,75.0,-55.0,45.69641
45.0,75.0,-55.0,45.684315
50.0,75.0,-55.0,45.703037
55.0,75.0,-55.0,45.70882
60.0,75.0,-55.0,45.720886
65.0,75.0,-55.0,45.70288
70.0,75.0,-55.0,45.723057
75.0,75.0,-55.0,45.748283
80.0,75.0,-55.0,45.764774
85.0,75.0,-55.0,46.464485
-85.0,80.0,-55.0,46.188736
-80.0,80.0,-55.0,46.11971
-75.0,80.0,-55.0,46.038136
-70.0,80.0,-55.0,45.98583
-65.0,80.0,-55.0,45.937466
-60.0,80.0,-55.0,45.889984
-55.0,80.0,-55.0,45.872463
-50.0,80.0,-55.0,45.83687
-45.0,80.0,-55.0,45.81897
-40.0,80.0,-55.0,45.79437
-35.0,80.0,-55.0,45.779163
-30.0,80.0,-55.0,45.760483
-25.0,80.0,-55.0,45.734035
-20.0,80.0,-55.0,45.71327
-15.0,80.0,-55.0,45.696106
-10.0,80.0,-55.0,45.688583
-5.0,80.0,-55.0,45.682587
0.0,80.0,-55.0,45.663383
5.0,80.0,-55.0,45.681904
10.0,80.0,-55.0,45.65615
15.0,80.0,-55.0,45.67505
20.0,80.0,-55.0,45.67343
25.0,80.0,-55.0,45.674038
30.0,80.0,-55.0,45.67007
35.0,80.0,-55.0,45.67188
40.0,80.0,-55.0,45.67944
45.0,80.0,-55.0,45.666725
50.0,80.0,-55.0,45.675625
55.0,80.0,-55.0,45.682693
60.0,80.0,-55.0,45.69108
65.0,80.0,-55.0,45.693222
70.0,80.0,-55.0,45.71168
75.0,80.0,-55.0,45.736687
80.0,80.0,-55.0,45.755447
85.0,80.0,-55.0,46.389565
-85.0,85.0,-55.0,46.187496
-80.0,85.0,-55.0,46.11198
-75.0,85.0,-55.0,46.029285
-70.0,85.0,-55.0,45.95947
-65.0,85.0,-55.0,45.917587
-60.0,85.0,-55.0,45.86451
-55.0,85.0,-55.0,45.858017
-50.0,85.0,-55.0,45.817307
-45.0,85.0,-55.0,45.800533
-40.0,85.0,-55.0,45.77383
-35.0,85.0,-55.0,45.755234
-30.0,85.0,-55.0,45.72641
-25.0,85.0,-55.0,45.707893
-20.0,85.0,-55.0,45.691273
-15.0,85.0,-55.0,45.678547
-10.0,85.0,-55.0,45.675404
-5.0,85.0,-55.0,45.650208
0.0,85.0,-55.0,45.64715
5.0,85.0,-55.0,45.646584
10.0,85.0,-55.0,45.648712
15.0,85.0,-55.0,45.644817
20.0,85.0,-55.0,45.64732
25.0,85.0,-55.0,45.652645
30.0,85.0,-55.0,45.643353
35.0,85.0,-55.0,45.643578
40.0,85.0,-55.0,45.654415
45.0,85.0,-55.0,45.640728
50.0,85.0,-55.0,45.656628
55.0,85.0,-55.0,45.674538
60.0,85.0,-55.0,45.67684
65.0,85.0,-55.0,45.67578
70.0,85.0,-55.0,45.691372
75.0,85.0,-55.0,45.728848
80.0,85.0,-55.0,45.739223
85.0,85.0,-55.0,46.439133
-85.0,-85.0,-50.0,46.346752
-80.0,-85.0,-50.0,46.248417
-75.0,-85.0,-50.0,46.169624
-70.0,-85.0,-50.0,46.10425
-65.0,-85.0,-50.0,46.031765
-60.0,-85.0,-50.0,45.981834
-55.0,-85.0,-50.0,45.94848
-50.0,-85.0,-50.0,45.91804
-45.0,-85.0,-50.0,45.88157
-40.0,-85.0,-50.0,45.852604
-35.0,-85.0,-50.0,45.82382
-30.0,-85.0,-50.0,45.793476
-25.0,-85.0,-50.0,45.764946
