Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
162.89630509412353,118.35109330581706,116.25000000000003,445.09
134.73005407687612,149.63288418139254,116.25000000000003,444.5
100.67545318994101,174.37499999999997,116.25000000000003,443.8
62.22085190418255,191.49609157452215,116.25000000000003,443.31
21.04690082143822,200.24788504703997,116.25000000000003,442.99
-21.046900821438243,200.24788504703997,116.25000000000003,442.89
-62.22085190418253,191.49609157452215,116.25000000000003,443.03
-100.67545318994094,174.375,116.25000000000003,443.36
-134.73005407687612,149.63288418139254,116.25000000000003,443.87
-162.8963050941235,118.35109330581709,116.25000000000003,444.34
-183.94320591556172,81.89679174122296,116.25000000000003,444.79
-196.95090598105867,41.86320739312962,116.25000000000003,445.02
-201.35090637988196,2.4658374300354083e-14,116.25000000000003,445.0
-196.95090598105864,-41.863207393129656,116.25000000000003,444.77
-183.94320591556175,-81.89679174122291,116.25000000000003,444.21
-162.89630509412356,-118.35109330581703,116.25000000000003,443.47
-134.7300540768761,-149.63288418139254,116.25000000000003,442.82
-100.67545318994107,-174.37499999999991,116.25000000000003,442.11
-62.22085190418258,-191.49609157452215,116.25000000000003,441.52
-21.046900821438204,-200.24788504703997,116.25000000000003,441.34
21.046900821438125,-200.24788504703997,116.25000000000003,441.49
62.22085190418251,-191.49609157452215,116.25000000000003,441.88
100.67545318994101,-174.37499999999997,116.25000000000003,442.59
134.73005407687603,-149.6328841813926,116.25000000000003,443.46
162.8963050941235,-118.3510933058171,116.25000000000003,444.26
183.94320591556178,-81.8967917412229,116.25000000000003,445.02
196.95090598105864,-41.863207393129734,116.25000000000003,445.46
221.1206400386232,0.0,71.84645119217528,446.14
216.2886235265028,45.97356614513529,71.84645119217528,446.18
202.00375629830884,89.93786684408198,71.84645119217528,445.74
178.8903555983116,129.97145119217527,71.84645119217528,445.21
147.95858794750276,164.32465945095237,71.84645119217528,444.52
110.56032001931163,191.49609157452215,71.84645119217528,443.76
68.33003557900001,210.29822559608763,71.84645119217528,443.17
23.11340069999725,219.90931803625725,71.84645119217528,442.73
-23.11340069999727,219.90931803625725,71.84645119217528,442.6
-68.33003557899998,210.29822559608766,71.84645119217528,442.78
-110.56032001931156,191.49609157452218,71.84645119217528,443.35
-147.95858794750276,164.32465945095237,71.84645119217528,443.9
-178.8903555983116,129.9714511921753,71.84645119217528,444.44
-202.00375629830882,89.93786684408204,71.84645119217528,445.08
-216.2886235265028,45.97356614513528,71.84645119217528,445.35
-221.1206400386232,2.7079468404871397e-14,71.84645119217528,445.31
-216.28862352650276,-45.97356614513532,71.84645119217528,445.03
-202.00375629830884,-89.93786684408198,71.84645119217528,444.33
-178.89035559831163,-129.97145119217527,71.84645119217528,443.59
-147.95858794750274,-164.3246594509524,71.84645119217528,442.64
-110.5603200193117,-191.49609157452213,71.84645119217528,441.78
-68.33003557900004,-210.29822559608763,71.84645119217528,441.18
-23.113400699997225,-219.90931803625728,71.84645119217528,440.95
23.113400699997143,-219.90931803625728,71.84645119217528,441.01
68.33003557899995,-210.29822559608766,71.84645119217528,441.57
110.56032001931163,-191.49609157452215,71.84645119217528,442.28
147.95858794750268,-164.32465945095242,71.84645119217528,443.31
178.8903555983116,-129.97145119217532,71.84645119217528,444.21
202.00375629830887,-89.93786684408197,71.84645119217528,445.19
216.28862352650276,-45.9735661451354,71.84645119217528,445.72
231.22634067312353,0.0,24.30286770972943,446.26
226.17349035587338,48.07465945095235,24.30286770972943,446.35
211.23577320925256,94.04822559608763,24.30286770972943,445.93
187.06603915168807,135.91143298921725,24.30286770972943,445.32
154.72062154074706,171.83465858530488,24.30286770972943,444.6
115.6131703365618,200.24788504703997,24.30286770972943,443.68
71.4528688151263,219.90931803625722,24.30286770972943,443.06
